panel_index,municipality,reference_profile,full_consensus_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin
1009,Черемховский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1010,Черемшанский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576
1011,Черепановский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1012,Череповецкий муниципальный район,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.19647475785735563,0.10078605885886421
1013,Черлакский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1014,Черниговский муниципальный округ,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.07931260979562316,0.022248484219029585
1015,Черноярский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1016,Чернский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1017,Чернышевский муниципальный район,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.1523633215188025,0.053271983660212296
1018,Чернышковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1019,Чесменский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1020,Чистоозерный муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08848145248420103,0.3523419768047237
1021,Чистопольский муниципальный район,F,F,False,True,True,True,False,True,True,False,2,False,3,False,0.0714648165172006,0.0012436500081922652
1022,Читинский муниципальный район,F,D,True,True,True,True,True,True,False,True,3,False,4,True,0.14279270756984508,0.011901969043410177
1023,Чишминский муниципальный район,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1949310873516032,0.11282070085875373
1024,Чойский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1025,Чугуевский муниципальный округ,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.147331397426955,0.05359275354413806
1026,Чудовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08968165832372332,0.29557936318835853
1027,Чулымский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1028,Чунский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1029,Чурапчинский муниципальный район,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1030,Чухломский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1031,Чучковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1032,Шабалинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09106524081373601,0.3666528252326168
1033,Шаблыкинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1034,Шарангский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1035,Шаранский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576
1036,Шарлыкский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1037,Шатковский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1038,Шатровский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1039,Шацкий муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08172930747103813,0.38085391065998475
1040,Шебалинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09026595100783985,0.34555201953981274
1041,Шегарский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1042,Шекснинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08230875772585,0.09896821758972091
1043,Шелаболихинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1044,Шелеховский муниципальный район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1045,Шелопугинский муниципальный район,F,A,True,True,True,True,True,True,True,True,4,True,4,True,0.17132184261779088,0.25522912912541523
1046,Шемуршинский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576
1047,Шенкурский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1048,Шенталинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1049,Шербакульский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1050,Шигонский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08276285488706847,0.3749774809977796
1051,Шилкинский муниципальный район,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.1504903514449144,0.07515501287590654
1052,Шиловский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08172010171770971,0.38057734974880597
1053,Шимановский муниципальный округ,F,F,False,True,True,True,False,True,False,True,1,False,4,True,0.11019237555640393,0.03730126297656505
1054,Шимский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08098917238421277,0.3288759928362219
1055,Шипуновский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0893084086025745,0.36276347312844776
1056,Ширинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0872007105852417,0.3587154368666722
1057,Шкотовский муниципальный округ,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.03734908941559134,0.03631852883979392
1058,Шовгеновский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.07073717259018608,0.14684313050661968
1059,Шпаковский муниципальный округ,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1060,Шуйский муниципальный район,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06120194358147013,0.04586878104404307
1061,Шумячский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08718079265643708,0.3700609128825507
1062,Шушенский муниципальный район,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.147331397426955,0.05359275354413806
1063,Щекинский муниципальный район,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802
1064,Щучанский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0834232175438534,0.3220659422876155
1065,Эвенкийский муниципальный район,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1066,Энгельсский муниципальный район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1067,Эхирит-Булагатский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.18938560737412502,0.10242992419313252
1068,Южский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1069,Юргамышский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1070,Юргинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1071,Юринский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1072,Юрьев-Польский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1073,Юрьевецкий муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1074,Юрьянский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1075,Юстинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08342681544114383,0.3823435472878701
1076,Ютазинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1077,Юхновский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08276285488706847,0.3749774809977796
1078,Ядринский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
1079,Яйский муниципальный округ,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.0636453080654763,0.04944724893266372
1080,Яковлевский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.10331388748358894,0.15339141945323137
1081,Яльчикский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0978245867022633,0.35268034638104806
1082,Янаульский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.18938560737412502,0.10242992419313252
1083,Янтиковский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09495349446672113,0.3562303094985524
1084,Яранский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
1085,Ярковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1086,Ярославский муниципальный район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1819550526441101,0.264993744158551
1087,Ярцевский муниципальный район,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105
1088,Ясногорский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.10563701940051162,0.1570941154783294
1089,Яшкинский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08026433271570887,0.1721394725032832
1090,внутригородская территория города федерального значения  Александровский муниципальный округ,E,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532
1091,внутригородская территория города федерального значения город Зеленогорск,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914
1092,внутригородская территория города федерального значения город Колпино,D,E,True,True,False,True,True,True,False,True,2,False,4,True,0.13748611403445754,0.01642738640260205
1093,внутригородская территория города федерального значения город Красное Село,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892
1094,внутригородская территория города федерального значения город Кронштадт,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892
1095,внутригородская территория города федерального значения город Ломоносов,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892
1096,внутригородская территория города федерального значения город Павловск,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914
1097,внутригородская территория города федерального значения город Петергоф,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1146722781706207,0.18840883924714463
1098,внутригородская территория города федерального значения город Пушкин,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11844294307571634,0.0752492456023085
1099,внутригородская территория города федерального значения город Сестрорецк,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11844294307571634,0.0752492456023085
1100,внутригородская территория города федерального значения городской округ Троицк,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914
1101,внутригородская территория города федерального значения городской округ Щербинка,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914
1102,внутригородская территория города федерального значения муниципальное образование Савелки,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11477123031909126,0.021020529699737833
1103,внутригородская территория города федерального значения муниципальный округ Автово,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1104,внутригородская территория города федерального значения муниципальный округ Адмиралтейский округ,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1105,внутригородская территория города федерального значения муниципальный округ Академический,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1106,внутригородская территория города федерального значения муниципальный округ Академическое,E,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532
1107,внутригородская территория города федерального значения муниципальный округ Алексеевский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012283710178777,0.23598448770974279
1108,внутригородская территория города федерального значения муниципальный округ Алтуфьевский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11928236103338802,0.17907338102176584
1109,внутригородская территория города федерального значения муниципальный округ Аптекарский остров,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1110,внутригородская территория города федерального значения муниципальный округ Арбат,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1111,внутригородская территория города федерального значения муниципальный округ Аэропорт,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1112,внутригородская территория города федерального значения муниципальный округ Бабушкинский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1113,внутригородская территория города федерального значения муниципальный округ Балканский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1114,внутригородская территория города федерального значения муниципальный округ Басманный,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1115,внутригородская территория города федерального значения муниципальный округ Беговой,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1116,внутригородская территория города федерального значения муниципальный округ Бескудниковский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1117,внутригородская территория города федерального значения муниципальный округ Бибирево,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11928236103338802,0.17907338102176584
1118,внутригородская территория города федерального значения муниципальный округ Бирюлево Восточное,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1768309041881711,0.19711163680567745
1119,внутригородская территория города федерального значения муниципальный округ Бирюлево Западное,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892
1120,внутригородская территория города федерального значения муниципальный округ Богородское,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1121,внутригородская территория города федерального значения муниципальный округ Большая Охта,E,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532
1122,внутригородская территория города федерального значения муниципальный округ Братеево,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11928236103338802,0.17907338102176584
1123,внутригородская территория города федерального значения муниципальный округ Бутырский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1124,внутригородская территория города федерального значения муниципальный округ Васильевский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1125,внутригородская территория города федерального значения муниципальный округ Введенский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1126,внутригородская территория города федерального значения муниципальный округ Вешняки,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1127,внутригородская территория города федерального значения муниципальный округ Владимирский округ,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1128,внутригородская территория города федерального значения муниципальный округ Внуково,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914
1129,внутригородская территория города федерального значения муниципальный округ Войковский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012283710178777,0.23598448770974279
1130,внутригородская территория города федерального значения муниципальный округ Волковское,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1131,внутригородская территория города федерального значения муниципальный округ Восточное Дегунино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1132,внутригородская территория города федерального значения муниципальный округ Восточное Измайлово,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1133,внутригородская территория города федерального значения муниципальный округ Восточный,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892
1134,внутригородская территория города федерального значения муниципальный округ Выхино-Жулебино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.12153191013336972,0.18134700046438978
1135,внутригородская территория города федерального значения муниципальный округ Гавань,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1136,внутригородская территория города федерального значения муниципальный округ Гагаринский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1137,внутригородская территория города федерального значения муниципальный округ Гагаринское,E,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532
1138,внутригородская территория города федерального значения муниципальный округ Георгиевский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1139,внутригородская территория города федерального значения муниципальный округ Головинский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1140,внутригородская территория города федерального значения муниципальный округ Гольяново,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11928236103338802,0.17907338102176584
1141,внутригородская территория города федерального значения муниципальный округ Горелово,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.171996837873377,0.19348570977700758
1142,внутригородская территория города федерального значения муниципальный округ Гражданка,E,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532
1143,внутригородская территория города федерального значения муниципальный округ Даниловский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012283710178777,0.23598448770974279
1144,внутригородская территория города федерального значения муниципальный округ Дачное,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1145,внутригородская территория города федерального значения муниципальный округ Дворцовый округ,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1146,внутригородская территория города федерального значения муниципальный округ Дмитровский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1147,внутригородская территория города федерального значения муниципальный округ Донской,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012283710178777,0.23598448770974279
1148,внутригородская территория города федерального значения муниципальный округ Дорогомилово,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1149,внутригородская территория города федерального значения муниципальный округ Екатерингофский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1150,внутригородская территория города федерального значения муниципальный округ Замоскворечье,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1151,внутригородская территория города федерального значения муниципальный округ Западное Дегунино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1152,внутригородская территория города федерального значения муниципальный округ Звездное,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1153,внутригородская территория города федерального значения муниципальный округ Зюзино,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11352787151450888,0.21125341320230256
1154,внутригородская территория города федерального значения муниципальный округ Зябликово,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.12153191013336972,0.18134700046438978
1155,внутригородская территория города федерального значения муниципальный округ Ивановский,E,E,True,True,False,True,True,True,True,True,3,False,4,True,0.12075496382447432,0.07272063279330693
1156,внутригородская территория города федерального значения муниципальный округ Ивановское,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11928236103338802,0.17907338102176584
1157,внутригородская территория города федерального значения муниципальный округ Измайлово,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1158,внутригородская территория города федерального значения муниципальный округ Измайловское,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1159,внутригородская территория города федерального значения муниципальный округ Капотня,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.25478620043982086,0.18531293685768696
1160,внутригородская территория города федерального значения муниципальный округ Княжево,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1161,внутригородская территория города федерального значения муниципальный округ Коломна,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1162,внутригородская территория города федерального значения муниципальный округ Коломяги,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1163,внутригородская территория города федерального значения муниципальный округ Комендантский аэродром,E,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11184293531723377,0.07873325572462425
1164,внутригородская территория города федерального значения муниципальный округ Константиновское,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1146722781706207,0.18840883924714463
1165,внутригородская территория города федерального значения муниципальный округ Коньково,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1166,внутригородская территория города федерального значения муниципальный округ Коптево,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1167,внутригородская территория города федерального значения муниципальный округ Косино-Ухтомский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1168,внутригородская территория города федерального значения муниципальный округ Котловка,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1169,внутригородская территория города федерального значения муниципальный округ Красненькая речка,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1170,внутригородская территория города федерального значения муниципальный округ Красносельский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012283710178777,0.23598448770974279
1171,внутригородская территория города федерального значения муниципальный округ Кронверкское,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1172,внутригородская территория города федерального значения муниципальный округ Крылатское,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1173,внутригородская территория города федерального значения муниципальный округ Крюково,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1174,внутригородская территория города федерального значения муниципальный округ Кузьминки,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.12109405683107743,0.18781148657880214
1175,внутригородская территория города федерального значения муниципальный округ Кунцево,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1113601413346284,0.2255523560351413
1176,внутригородская территория города федерального значения муниципальный округ Купчино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1177,внутригородская территория города федерального значения муниципальный округ Куркино,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1178,внутригородская территория города федерального значения муниципальный округ Ланское,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1179,внутригородская территория города федерального значения муниципальный округ Лахта-Ольгино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11464856991667755,0.17821259664468653
1180,внутригородская территория города федерального значения муниципальный округ Левобережный,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11066387694480184,0.2314974955120056
1181,внутригородская территория города федерального значения муниципальный округ Лефортово,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1182,внутригородская территория города федерального значения муниципальный округ Лианозово,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1183,внутригородская территория города федерального значения муниципальный округ Лиговка-Ямская,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1184,внутригородская территория города федерального значения муниципальный округ Литейный округ,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1185,внутригородская территория города федерального значения муниципальный округ Ломоносовский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1186,внутригородская территория города федерального значения муниципальный округ Лосиноостровский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1187,внутригородская территория города федерального значения муниципальный округ Люблино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.12109405683107743,0.18781148657880214
1188,внутригородская территория города федерального значения муниципальный округ Малая Охта,E,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532
1189,внутригородская территория города федерального значения муниципальный округ Марфино,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1113601413346284,0.2255523560351413
1190,внутригородская территория города федерального значения муниципальный округ Марьина роща,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012283710178777,0.23598448770974279
1191,внутригородская территория города федерального значения муниципальный округ Марьино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1192,внутригородская территория города федерального значения муниципальный округ Матушкино,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.15106277136286178,0.18266418709290716
1193,внутригородская территория города федерального значения муниципальный округ Метрогородок,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.15369357544322831,0.18747202400432
1194,внутригородская территория города федерального значения муниципальный округ Мещанский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271
1195,внутригородская территория города федерального значения муниципальный округ Митино,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.10210534364996332,0.10207423388703168
1196,внутригородская территория города федерального значения муниципальный округ Можайский,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11206138690403739,0.2203352065344008
1197,внутригородская территория города федерального значения муниципальный округ Молжаниновский,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914
1198,внутригородская территория города федерального значения муниципальный округ Морские ворота,D,E,True,True,True,True,True,True,False,True,3,False,4,True,0.09845913959277608,0.006293387791038274
1199,внутригородская территория города федерального значения муниципальный округ Морской,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1200,внутригородская территория города федерального значения муниципальный округ Москворечье-Сабурово,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431
1201,внутригородская территория города федерального значения муниципальный округ Московская застава,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1202,внутригородская территория города федерального значения муниципальный округ Нагатино-Садовники,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.1113601413346284,0.2255523560351413
1203,внутригородская территория города федерального значения муниципальный округ Нагатинский затон,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1204,внутригородская территория города федерального значения муниципальный округ Нагорный,B,B,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329
1205,внутригородская территория города федерального значения муниципальный округ Нарвский округ,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024
1206,внутригородская территория города федерального значения муниципальный округ Народный,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.1146722781706207,0.18840883924714463
