panel_index,municipality,reference_profile,perturbation_affinity_share_A,perturbation_affinity_share_B,perturbation_affinity_share_C,perturbation_affinity_share_D,perturbation_affinity_share_E,perturbation_affinity_share_F,perturbation_affinity_share_G,alpha_affinity_share_A,alpha_affinity_share_B,alpha_affinity_share_C,alpha_affinity_share_D,alpha_affinity_share_E,alpha_affinity_share_F,alpha_affinity_share_G,gamma_affinity_share_A,gamma_affinity_share_B,gamma_affinity_share_C,gamma_affinity_share_D,gamma_affinity_share_E,gamma_affinity_share_F,gamma_affinity_share_G,algorithm_affinity_share_A,algorithm_affinity_share_B,algorithm_affinity_share_C,algorithm_affinity_share_D,algorithm_affinity_share_E,algorithm_affinity_share_F,algorithm_affinity_share_G
725,Пошехонский муниципальный район,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
726,Правобережный муниципальный район,C,0.07660149740597377,0.035930718118277694,0.6463806035872864,0.07214373250813386,0.03766629851877615,0.07576815007791532,0.05550899978363679,0.022496263209496818,0.0,0.9742488845655658,0.0,0.0,0.0019400447171492668,0.0013148075077882076,0.011041819774575324,0.0,0.9869612101438856,0.0,0.0,0.00119028791147945,0.000806682170059648,0.0,0.0,1.0,0.0,0.0,0.0,0.0
727,Предгорный муниципальный округ,F,0.11997199487351973,0.020564360220139005,0.03996768125356317,0.375093282097395,0.03935401494619131,0.3360340334340577,0.06901463317513401,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.003920320551835523,0.0,0.0,0.5491523533786858,0.0,0.4366166798927341,0.010310646176744619,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
728,Приаргунский муниципальный округ,F,0.14826321152626795,0.0232863537129272,0.08440003169043835,0.09899835067450162,0.024347595985460938,0.3562844015123949,0.26442005489800896,0.364619891356163,0.0,0.026860712999591946,0.005091246254824617,0.0020939803144843184,0.21266104371762823,0.3886731253573079,0.3313436512130885,0.0,0.0,0.0,0.0,0.5711058670182529,0.09755048176865853,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
729,Прилузский муниципальный район,G,0.026758137303088115,0.026631891905653973,0.0923289682684786,0.02686908881618894,0.027045859137348076,0.18919695549442186,0.6111690990748204,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
730,Приморский муниципальный округ,D,0.1551248831775137,0.03182178062899623,0.035845224225632244,0.4376185550905612,0.06366590370419967,0.24572834541838517,0.0301953077547119,0.37824632578408235,0.0,0.0,0.3872600905651942,0.002123963836541442,0.2319602340384342,0.0004093857757478841,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
731,Приозерский муниципальный район,F,0.14737267615914554,0.021029283680266644,0.03829381104535973,0.36514853506366607,0.05591640825304391,0.3367526443842695,0.03548664141424863,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
732,Прионежский муниципальный район,F,0.1431406829387356,0.020843120434771732,0.03795481233028401,0.3722920594189673,0.04193590818767175,0.34549134101348256,0.03834207567608703,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
733,Притобольный муниципальный округ,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
734,Прокопьевский муниципальный округ,F,0.11980667643360898,0.020385022939522594,0.057822517644789496,0.29178839006172097,0.03088588226089755,0.3604097260825368,0.11890178457692345,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
735,Промышленновский муниципальный округ,F,0.047453366430175475,0.022679905384776735,0.08379043999541766,0.10748473863829038,0.023651594473187893,0.35763873569601345,0.3573012193821383,0.0,0.0,0.13248215773534752,0.0,0.0,0.19177771355387316,0.6757401287107793,0.00793375077708569,0.0,0.11572333030024992,0.0,0.0,0.5190096619153087,0.3573332570073556,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
736,Пронский муниципальный район,G,0.026188268611722743,0.02606471186554305,0.09675191376291839,0.026296857187790262,0.026469862827183617,0.1985239764885985,0.5997044092562435,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
737,Пряжинский муниципальный район,G,0.025988264455029837,0.02586565133224082,0.09691878805380388,0.02609602372210771,0.026267708088700523,0.20467927119351043,0.5941842931546067,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
738,Псковский муниципальный район,E,0.0641644648331516,0.19371904650959906,0.02018147993475998,0.1497425150069305,0.4943099097689758,0.05339554734698497,0.024487036599598024,0.008642209552294607,0.02486839891578652,0.0,0.027875362183381623,0.9386140293485373,0.0,0.0,0.00843429805319793,0.297309006375227,0.0,0.0,0.6942566955715751,0.0,0.0,0.0,0.5007873179880045,0.0,0.006546239450823587,0.4926664425611719,0.0,0.0
739,Пугачевский муниципальный район,G,0.02569776874729643,0.025576526188745882,0.09583543398923859,0.028096154848133666,0.026043911591270185,0.21506069332389632,0.5836895113114189,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
740,Пудожский муниципальный район,G,0.02572993774994038,0.025246585207533374,0.09283093404633957,0.02790128558784562,0.025707941269044934,0.2363572635787924,0.5662260525605038,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008206485341960482,0.0,0.11970149309135464,0.0,0.0,0.2521235576171467,0.6199684639495382,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
741,Пустошкинский муниципальный район,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
742,Путятинский муниципальный округ,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
743,Пучежский муниципальный район,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
744,Пушкиногорский муниципальный район,G,0.02572993774994038,0.025246585207533374,0.09283093404633957,0.02790128558784562,0.025707941269044934,0.2363572635787924,0.5662260525605038,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008206485341960482,0.0,0.11970149309135464,0.0,0.0,0.2521235576171467,0.6199684639495382,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
745,Пыщугский муниципальный округ,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
746,Радищевский муниципальный район,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
747,Ребрихинский муниципальный район,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
748,Ржаксинский муниципальный округ,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
749,Ровенский муниципальный район,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
