panel_index,municipality,reference_profile,consensus_class,second_class,top_affinity_share,second_affinity_share,affinity_margin,affinity_entropy,consensus_matches_reference,raw_affinity_A,affinity_share_A,raw_affinity_B,affinity_share_B,raw_affinity_C,affinity_share_C,raw_affinity_D,affinity_share_D,raw_affinity_E,affinity_share_E,raw_affinity_F,affinity_share_F,raw_affinity_G,affinity_share_G,D_G_balance,B_E_balance,family_votes_D_over_G,family_votes_G_over_D,family_votes_B_over_E,family_votes_E_over_B,D_G_transition_direction,B_E_transition_direction,perturbation_peer_coassignment,destination_precision,destination_jaccard,stability_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin,anchor_consensus_class,anchor_second_class,anchor_top_affinity_share,anchor_affinity_margin,anchor_affinity_entropy,anchor_class_matches_full,anchor_vs_all_L1_affinity_share
1058,Шовгеновский муниципальный район,G,G,C,0.5060879624931993,0.2918903613271801,0.2141976011660192,0.6034765616796872,True,0.023959810957840996,0.01697200798085581,0.009846938555413971,0.006975110114330468,0.41206897178600577,0.2918903613271801,0.009934640300819298,0.007037233923469583,0.009999999776482582,0.007083531515071356,0.23145769681747352,0.16395379264589333,0.7144571180412879,0.5060879624931993,-0.9725710841228884,-0.007712082262210759,0,4,0,1,,,0.803713692946058,0.8207346579384747,0.7215506185494028,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.07073717259018608,0.14684313050661968,G,C,0.641537398426986,0.4313388914504872,0.5253146591313743,True,0.2794933357523107
1059,Шпаковский муниципальный округ,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
1060,Шуйский муниципальный район,F,G,F,0.38475012478991455,0.36304899755980724,0.02170112723010731,0.7120950913038101,False,0.03481087474324179,0.021269300306548517,0.009846938555413971,0.006016438678430255,0.16465517229818064,0.10060362839105019,0.17751634545819042,0.10846175193009963,0.025940860511474713,0.01584975834414955,0.594192239404456,0.36304899755980724,0.6297098733137309,0.38475012478991455,-0.5601819134956838,-0.4497041554855224,0,4,0,2,G-leaning,,0.6600000000000001,0.3672697803606498,0.3309178018622606,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.06120194358147013,0.04586878104404307,G,F,0.4368185104195857,0.051598031103329556,0.6144640445490102,True,0.2012949565929953
1061,Шумячский муниципальный район,G,G,F,0.6244141879377537,0.20019031044833666,0.42422387748941703,0.540182156533907,True,0.01984633554222313,0.01333957202953206,0.009846938555413971,0.006618549094409151,0.21132183518132258,0.14203845520080252,0.009934640300819298,0.0066774971932892216,0.009999999776482582,0.00672142809587665,0.2978389460069415,0.20019031044833666,0.9289903351998428,0.6244141879377537,-0.9788382659742928,-0.007712082262210743,0,4,0,1,,,0.8630912863070538,0.8888069579989357,0.7717237613058678,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08718079265643708,0.3700609128825507,G,F,0.8070607089700043,0.6596952391262026,0.3435838517424133,True,0.3749749891368356
1062,Шушенский муниципальный район,F,G,F,0.47775895065119917,0.32525141200094726,0.1525075386502519,0.637961360359647,False,0.03555555590791694,0.022833876549677484,0.009846938555413971,0.00632373123201591,0.20431033859093642,0.13120866570868264,0.04673202755842723,0.030011437620291986,0.010295698694604378,0.006611926237185502,0.5064621742334834,0.32525141200094726,0.7439378523147168,0.47775895065119917,-0.8817913044419374,-0.02227911537204485,0,4,0,1,G-leaning,,0.6419018404907976,0.3563103414181014,0.3200378260682322,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.147331397426955,0.05359275354413806,G,F,0.591487782472192,0.2734551276736614,0.5259077892560996,True,0.24849386675439214
1063,Щекинский муниципальный район,F,D,F,0.48952238725621994,0.39198879987495894,0.097533587381261,0.5811802189512819,False,0.08588652363615044,0.05644809351181793,0.009846938555413971,0.006471805876506271,0.01793103417831248,0.011785000151466758,0.7448148107022242,0.48952238725621994,0.03779569851054299,0.024840860166909822,0.5964161627268865,0.39198879987495894,0.02882210685837763,0.018943053162120412,0.9254893188157096,-0.5866333535743722,4,0,0,3,D-leaning,,0.6566257668711657,0.5486386544565185,0.4201205654889899,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802,F,D,0.478752094313866,0.026537019095832337,0.5053133379378958,False,0.1739680080625885
1064,Щучанский муниципальный округ,G,G,F,0.5951243212355047,0.23493232372994755,0.3601919975055572,0.554689766424832,True,0.01942080402654325,0.012944316167152276,0.009846938555413971,0.006563162151556263,0.20482758027983122,0.1365212766305237,0.010849672960105285,0.007231502718108794,0.010026881496311837,0.006683097367206743,0.3524770686795952,0.23493232372994755,0.8928855464357064,0.5951243212355047,-0.9759892660433024,-0.009054270413515197,0,4,0,1,,,0.8908713692946055,0.8656649014239187,0.7928117404764293,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.0834232175438534,0.3220659422876155,G,F,0.7646663878954216,0.5764587095405211,0.37957110312038106,True,0.34953871839119344
1065,Эвенкийский муниципальный район,A,A,F,0.8150094292163469,0.07979304963103598,0.7352163795853109,0.38595565936241794,True,0.9230119121926171,0.8150094292163469,0.009846938555413971,0.008694739109609264,0.02396551693051026,0.021161289487598548,0.056470587934836065,0.04986291187830067,0.01833333323399226,0.016188132847792545,0.09036697328819776,0.07979304963103598,0.010521588718682681,0.009290447829316017,0.6858860468708166,-0.30114665827206694,2,1,0,3,,,0.9408571428571426,0.7268135437384217,0.6882053842730724,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765,A,D,0.8658465781680319,0.8182250166268326,0.3078879881133536,True,0.10167429790336988
1066,Энгельсский муниципальный район,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
1067,Эхирит-Булагатский муниципальный район,G,G,F,0.4827784606822561,0.29296354474470554,0.18981491593755057,0.6626070298937934,True,0.0328959801980684,0.021148237127624484,0.009846938555413971,0.00633042062577818,0.21270115397356706,0.1367417664549936,0.08091503127289364,0.05201882595517811,0.012473118005781084,0.008018744409464047,0.4557033717996848,0.29296354474470554,0.7509595521752765,0.4827784606822561,-0.8054633886336665,-0.11766007147727861,0,4,0,1,,,0.4400414937759336,0.5025179649182041,0.3600967182823689,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.18938560737412502,0.10242992419313252,G,F,0.6054790105863669,0.3221379778891067,0.5368250759295256,True,0.27164826528164576
1068,Южский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1069,Юргамышский муниципальный округ,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1070,Юргинский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1071,Юринский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1072,Юрьев-Польский муниципальный район,G,G,F,0.5902955024573328,0.24047384487023155,0.3498216575871012,0.5570504535602707,True,0.019491726010773622,0.012959043066421837,0.009846938555413971,0.006546721452040079,0.20396551162261387,0.1356061463064506,0.011209150076253352,0.00745238561715179,0.010026881496311837,0.0066663562303714155,0.3616972544147926,0.24047384487023155,0.8878648014607766,0.5902955024573328,-0.9750651210457371,-0.009054270413515203,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225,G,F,0.756098036891088,0.5593220076366443,0.38562050042283297,True,0.34168425192780394
1073,Юрьевецкий муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1074,Юрьянский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1075,Юстинский муниципальный район,G,G,F,0.6296846653463414,0.19545723750050292,0.43422742784583845,0.5366917077842466,True,0.019349882042312874,0.013042552740330107,0.009846938555413971,0.006637209217034878,0.21028735260639725,0.14174163341129595,0.009934640300819298,0.0066963235122727855,0.009999999776482582,0.006740378272221948,0.2899796201901607,0.19545723750050292,0.9341977940122617,0.6296846653463414,-0.9789549856783654,-0.007712082262210777,0,4,0,1,,,0.8839211618257258,0.892427402603695,0.7976529508466932,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08342681544114383,0.3823435472878701,G,F,0.8091450368392148,0.667367061712334,0.3457773183133836,True,0.367849909016592
1076,Ютазинский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1077,Юхновский муниципальный район,G,G,F,0.62815983994352,0.2002852788240294,0.42787456111949057,0.5366179749868701,True,0.019349882042312874,0.012933703083697994,0.009846938555413971,0.006581816844187824,0.20752873123976692,0.1387147986392002,0.009934640300819298,0.0066404377873291905,0.009999999776482582,0.006684124878035303,0.2996432263039577,0.2002852788240294,0.9397787105493031,0.62815983994352,-0.9790786550659177,-0.007712082262210806,0,4,0,1,,,0.906244813278008,0.8930402061871401,0.8127641568695849,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08276285488706847,0.3749774809977796,G,F,0.8084135893587567,0.661787095528608,0.34152475035752194,True,0.3697419217871083
1078,Ядринский муниципальный округ,G,G,F,0.6172342794198826,0.20166044877811154,0.4155738306417711,0.5460158466414391,True,0.020307328036807952,0.013742606942812602,0.009846938555413971,0.006663732713225629,0.2175287425132661,0.14720853485528282,0.009934640300819298,0.006723083239947778,0.009999999776482582,0.006767314050736908,0.297991851358945,0.20166044877811154,0.9120816043056393,0.6172342794198826,-0.9784501838033025,-0.007712082262210754,0,4,0,1,,,0.7954564315352697,0.8750879754200165,0.7058790361180285,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711,G,F,0.8021500598467219,0.6509483650102909,0.34936375437046624,True,0.38041229573696367
1079,Яйский муниципальный округ,F,G,F,0.39200545356036465,0.36085897010354984,0.03114648345681481,0.7084029638886937,False,0.03424349869766557,0.021000786930026362,0.009846938555413971,0.006038911512549617,0.165517240280992,0.1015080943415415,0.1676143803846797,0.1027942243853434,0.025752688437620158,0.015793559166624626,0.5884100302505347,0.36085897010354984,0.6391969159631532,0.39200545356036465,-0.5845016520135143,-0.44679540842713056,0,4,0,2,G-leaning,,0.6368711656441719,0.3469196877879244,0.3138769158461754,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.0636453080654763,0.04944724893266372,G,F,0.44755217057452806,0.06692436093636911,0.6106764437617989,True,0.20190052626208857
1080,Яковлевский муниципальный округ,G,G,F,0.5257797670674416,0.2956474995748957,0.23013226749254584,0.5962475197141326,True,0.024562647751142794,0.016020305678504647,0.009846938555413971,0.006422392539006521,0.2081034417617424,0.13572969752891936,0.021143790480552937,0.013790450855810325,0.010134408375628854,0.006609886755421888,0.4532925610968826,0.2956474995748957,0.8061358798217971,0.5257797670674416,-0.948883572896635,-0.014386909011037325,0,4,0,1,,,0.8329460580912861,0.8040759422899035,0.7328580726797318,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.10331388748358894,0.15339141945323137,G,F,0.664735371619979,0.3926506855355655,0.46195474781021223,True,0.2916576872532454
1081,Яльчикский муниципальный округ,G,G,F,0.5969227446338007,0.211255700489611,0.3856670441441897,0.5616277783039034,True,0.020307328036807952,0.014490429755508343,0.009846938555413971,0.00702634887196422,0.21873564202466916,0.1560802804800066,0.009934640300819298,0.007088929039031395,0.009999999776482582,0.007135566730077654,0.2960601501730741,0.211255700489611,0.8365456506424425,0.5969227446338007,-0.9765271787019429,-0.0077120822622108055,0,4,0,1,,,0.7761618257261411,0.8645116460889701,0.6886665375063379,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.0978245867022633,0.35268034638104806,G,F,0.7870506944514787,0.6245868272002773,0.36741163226617063,True,0.3928292339502855
1082,Янаульский муниципальный район,G,G,F,0.4827784606822561,0.29296354474470554,0.18981491593755057,0.6626070298937934,True,0.0328959801980684,0.021148237127624484,0.009846938555413971,0.00633042062577818,0.21270115397356706,0.1367417664549936,0.08091503127289364,0.05201882595517811,0.012473118005781084,0.008018744409464047,0.4557033717996848,0.29296354474470554,0.7509595521752765,0.4827784606822561,-0.8054633886336665,-0.11766007147727861,0,4,0,1,,,0.4400414937759336,0.5025179649182041,0.3600967182823689,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.18938560737412502,0.10242992419313252,G,F,0.6054790105863669,0.3221379778891067,0.5368250759295256,True,0.27164826528164576
1083,Янтиковский муниципальный округ,G,G,F,0.5994612350384647,0.21129612445754567,0.38816511058091907,0.5594745258257477,True,0.02013002321493964,0.014299456061503615,0.009846938555413971,0.006994818819134193,0.216494248152293,0.15378770088672533,0.009934640300819298,0.007057118163826945,0.009999999776482582,0.007103546572799491,0.2974515864283803,0.21129612445754567,0.8438900421021885,0.5994612350384647,-0.9767290861799423,-0.007712082262210774,0,4,0,1,,,0.805539419087137,0.8773771883340297,0.7159526665002494,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.09495349446672113,0.3562303094985524,G,F,0.7880697536483624,0.6261075493098383,0.36584859092825633,True,0.389416661395307
1084,Яранский муниципальный район,G,G,F,0.6172342794198826,0.20166044877811154,0.4155738306417711,0.5460158466414391,True,0.020307328036807952,0.013742606942812602,0.009846938555413971,0.006663732713225629,0.2175287425132661,0.14720853485528282,0.009934640300819298,0.006723083239947778,0.009999999776482582,0.006767314050736908,0.297991851358945,0.20166044877811154,0.9120816043056393,0.6172342794198826,-0.9784501838033025,-0.007712082262210754,0,4,0,1,,,0.7954564315352697,0.8750879754200165,0.7058790361180285,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711,G,F,0.8021500598467219,0.6509483650102909,0.34936375437046624,True,0.38041229573696367
1085,Ярковский муниципальный район,G,G,F,0.5902955024573328,0.24047384487023155,0.3498216575871012,0.5570504535602707,True,0.019491726010773622,0.012959043066421837,0.009846938555413971,0.006546721452040079,0.20396551162261387,0.1356061463064506,0.011209150076253352,0.00745238561715179,0.010026881496311837,0.0066663562303714155,0.3616972544147926,0.24047384487023155,0.8878648014607766,0.5902955024573328,-0.9750651210457371,-0.009054270413515203,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225,G,F,0.756098036891088,0.5593220076366443,0.38562050042283297,True,0.34168425192780394
1086,Ярославский муниципальный район,D,D,F,0.6169514919157956,0.2756102650127455,0.3413412269030501,0.5345722256184707,True,0.06848699721038765,0.043423493981077935,0.009846938555413971,0.006243352672910137,0.01672413758933544,0.0106037717746381,0.9730482564160698,0.6169514919157956,0.0552419347748641,0.03502559492907038,0.4346890984706877,0.2756102650127455,0.01915025897034555,0.012142029713762317,0.9613983317383066,-0.6974309724045148,4,0,0,3,,,0.939342105263158,0.4864098499023561,0.4750488118265383,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.1819550526441101,0.264993744158551,D,F,0.583820110949441,0.23621053860570435,0.4936250968331477,True,0.14637976170971861
1087,Ярцевский муниципальный район,F,G,F,0.3812893006491385,0.36406504158372494,0.017224259065413583,0.7136497175955173,False,0.03484633575517235,0.021261098852659373,0.009846938555413971,0.006007998530853962,0.1643103446554521,0.1002521041173048,0.18238562261503116,0.11128053115732328,0.025967742206268414,0.015843925108995068,0.5966922388943426,0.36406504158372494,0.6249223091596149,0.3812893006491385,-0.5481634319779166,-0.4501171951838772,0,4,0,2,G-leaning,,0.6700000000000003,0.3774308050863043,0.3389972850506994,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105,G,F,0.4334303523702068,0.04866318780460516,0.6167817154185392,True,0.2005091630042165
1088,Ясногорский муниципальный район,G,G,F,0.4834399680821254,0.2880033022768235,0.1954366658053019,0.6776611620728431,True,0.02342789622142594,0.014795941663102176,0.009846938555413971,0.006218856659131513,0.1658620673135437,0.10475056953036778,0.1372222226855704,0.08666300988136012,0.02553763479915678,0.016128351907089576,0.45602447149380815,0.2880033022768235,0.7654789170845415,0.4834399680821254,-0.695974189817648,-0.4434332466443596,0,4,0,2,,,0.8205601659751038,0.7962876664489407,0.7201030973671422,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.10563701940051162,0.1570941154783294,G,F,0.573894868124788,0.2907936394002,0.5555392224530088,True,0.227044289419267
1089,Яшкинский муниципальный округ,G,G,F,0.5386504633947548,0.2932416449253556,0.24540881846939916,0.5762627814998096,True,0.019491726010773622,0.01287306627778494,0.009846938555413971,0.006503287219769865,0.20396551162261387,0.13470646714657009,0.011209150076253352,0.007402942754761225,0.010026881496311837,0.006622128281003611,0.44401121492688445,0.2932416449253556,0.8155964570916046,0.5386504633947548,-0.9728856457211283,-0.009054270413515126,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08026433271570887,0.1721394725032832,G,F,0.684695101155651,0.4165161371115076,0.4272517854510796,True,0.3024426697018565
1090,внутригородская территория города федерального значения  Александровский муниципальный округ,E,B,E,0.5191077841607395,0.43975745495777796,0.07935032920296159,0.46105357222337534,False,0.013345153539950121,0.009215658005709922,0.7517176830038732,0.5191077841607395,0.007758620516236486,0.005357809714191363,0.018464051990532408,0.012750575558011165,0.6368108227446273,0.43975745495777796,0.010045871337938382,0.006937298573797429,0.009953367653172559,0.006873419029772864,0.29948828725711335,0.08275441215901012,3,0,4,0,,B-leaning,0.5985945945945946,0.4781691268673082,0.4093540367205892,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532,B,E,0.5051205127546522,0.0434086302666844,0.4461407473182396,True,0.04646027753494919
1091,внутригородская территория города федерального значения город Зеленогорск,E,E,B,0.6041894744090379,0.30354673942618465,0.30064273498285327,0.5198074247914846,True,0.029988180178858286,0.021526059668915694,0.4228741560055285,0.30354673942618465,0.008275861883985585,0.005940563770921066,0.060457516534655704,0.043397501969024234,0.8417027128709329,0.6041894744090379,0.019770641970684587,0.014191725413660239,0.010041450552758157,0.007207935342256169,0.7151319808612956,-0.3312005518790811,3,0,1,3,,E-leaning,0.8343783783783788,0.7170584372312615,0.6442111721838635,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914,E,B,0.6188517727395141,0.3203730986661442,0.5046532021870809,True,0.03448095824917674
1092,внутригородская территория города федерального значения город Колпино,D,E,D,0.39101325899938544,0.2749407330945787,0.11607252590480671,0.7375084910510216,False,0.04589834453947578,0.03165591479082142,0.30015306478860426,0.20701443458336288,0.01189655145822928,0.008205006586728405,0.3986403355865102,0.2749407330945787,0.5669354810830085,0.39101325899938544,0.11554536310562846,0.07969120031770262,0.010844559382666577,0.007479451627420658,0.9470331652478519,-0.30767609324861955,4,0,1,2,,,0.575921052631579,0.2699797073590951,0.2628125954091276,transition,True,True,False,True,True,True,False,True,2,False,4,True,0.13748611403445754,0.01642738640260205,E,D,0.40698640533390046,0.1477856439424466,0.736189966755096,True,0.06469886914344375
1093,внутригородская территория города федерального значения город Красное Село,E,E,B,0.5992593835216613,0.299607285875461,0.2996520976462003,0.5310327098006474,True,0.030449172937648095,0.021831438593913302,0.4178741598615841,0.299607285875461,0.008275861883985585,0.005933624893586166,0.07039215605632931,0.05046974627467881,0.8358108204764289,0.5992593835216613,0.021896024300098783,0.015699004729530844,0.010041450552758157,0.007199516111168603,0.7503170384598006,-0.3333665690899181,3,0,1,3,,E-leaning,0.8108108108108111,0.69082261604859,0.6226143932965904,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892,E,B,0.6127729645728679,0.3173511450877891,0.5173745848730857,True,0.033132516472166876
1094,внутригородская территория города федерального значения город Кронштадт,E,E,B,0.5992593835216613,0.299607285875461,0.2996520976462003,0.5310327098006474,True,0.030449172937648095,0.021831438593913302,0.4178741598615841,0.299607285875461,0.008275861883985585,0.005933624893586166,0.07039215605632931,0.05046974627467881,0.8358108204764289,0.5992593835216613,0.021896024300098783,0.015699004729530844,0.010041450552758157,0.007199516111168603,0.7503170384598006,-0.3333665690899181,3,0,1,3,,E-leaning,0.8108108108108111,0.69082261604859,0.6226143932965904,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892,E,B,0.6127729645728679,0.3173511450877891,0.5173745848730857,True,0.033132516472166876
1095,внутригородская территория города федерального значения город Ломоносов,E,E,B,0.5992593835216613,0.299607285875461,0.2996520976462003,0.5310327098006474,True,0.030449172937648095,0.021831438593913302,0.4178741598615841,0.299607285875461,0.008275861883985585,0.005933624893586166,0.07039215605632931,0.05046974627467881,0.8358108204764289,0.5992593835216613,0.021896024300098783,0.015699004729530844,0.010041450552758157,0.007199516111168603,0.7503170384598006,-0.3333665690899181,3,0,1,3,,E-leaning,0.8108108108108111,0.69082261604859,0.6226143932965904,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892,E,B,0.6127729645728679,0.3173511450877891,0.5173745848730857,True,0.033132516472166876
1096,внутригородская территория города федерального значения город Павловск,E,E,B,0.6041894744090379,0.30354673942618465,0.30064273498285327,0.5198074247914846,True,0.029988180178858286,0.021526059668915694,0.4228741560055285,0.30354673942618465,0.008275861883985585,0.005940563770921066,0.060457516534655704,0.043397501969024234,0.8417027128709329,0.6041894744090379,0.019770641970684587,0.014191725413660239,0.010041450552758157,0.007207935342256169,0.7151319808612956,-0.3312005518790811,3,0,1,3,,E-leaning,0.8343783783783788,0.7170584372312615,0.6442111721838635,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914,E,B,0.6188517727395141,0.3203730986661442,0.5046532021870809,True,0.03448095824917674
1097,внутригородская территория города федерального значения город Петергоф,E,E,B,0.6229154649540969,0.3270426837512482,0.2958727812028487,0.4551872276570794,True,0.015094562578972773,0.01090052574187846,0.4528741432087762,0.3270426837512482,0.007758620516236486,0.005602881316780601,0.02604575137443402,0.018808917571356703,0.8625855935586465,0.6229154649540969,0.010443424874352753,0.007541710538524466,0.009953367653172559,0.007187816126114692,0.4470215981930204,-0.31145875384729355,3,0,1,3,,E-leaning,0.8674594594594598,0.7703819319566833,0.6828198495138702,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.1146722781706207,0.18840883924714463,E,B,0.6617304497783787,0.36007496168723485,0.41842369080531017,True,0.07973841142608509
