month,ARI,NMI,K,mode,seed,louvain_seed,gamma,adjacent_ARI,adjacent_NMI,same_label_share
2023-02-01,0.5159332914588964,0.6439024621820848,5,combined,1,1,0.5,1.0,1.0,1.0
2023-03-01,0.5305898874375966,0.6329886874980668,5,combined,1,1,0.5,0.9606976456430985,0.9182129115676637,0.9810924369747899
2023-04-01,0.5839813219305622,0.6623590011196903,5,combined,1,1,0.5,0.938333321711986,0.9057540327714806,0.976890756302521
2023-05-01,0.6687390325289687,0.7003360696551332,5,combined,1,1,0.5,0.8671516999380877,0.8641611075217194,0.9527310924369747
2023-06-01,0.6648070853294494,0.7020880598308558,6,combined,1,1,0.5,0.9074051490525951,0.8948463643370829,0.9684873949579832
2023-07-01,0.5924028921886435,0.6736790364927957,6,combined,1,1,0.5,0.9148097106857488,0.9058828386927562,0.9721638655462185
2023-08-01,0.5382849765984999,0.6632298389209038,6,combined,1,1,0.5,0.9253330717765755,0.9111530540288536,0.9747899159663865
2023-09-01,0.5083848797726219,0.6547625963288518,6,combined,1,1,0.5,0.9081903213549287,0.8980623278171354,0.970063025210084
2023-10-01,0.4859996246363415,0.6428165861224713,6,combined,1,1,0.5,0.9254860492774656,0.9192449406220253,0.9763655462184874
2023-11-01,0.46461568589162866,0.6324460868757279,9,combined,1,1,0.5,0.9340893445259442,0.9098920863507897,0.9758403361344538
2023-12-01,0.4292283860706024,0.614227047865922,12,combined,1,1,0.5,0.9861761802212458,0.9786938728058295,0.9910714285714286
2024-01-01,0.0029746336571211764,0.06193178664952666,12,combined,1,1,0.5,0.017667089216937062,0.1162066308663244,0.037815126050420166
2024-02-01,0.48093463888811905,0.6273573327345112,12,combined,1,1,0.5,0.020124969461517005,0.1358036155425946,0.27836134453781514
2024-03-01,0.48178567146551315,0.6460921357878311,11,combined,1,1,0.5,0.9796472207208012,0.9706246343627799,0.9852941176470589
2024-04-01,0.5012388319488174,0.6526000029596652,8,combined,1,1,0.5,0.6841681299678947,0.8110385081083038,0.8482142857142857
2024-05-01,0.7280394499572169,0.7057532331984799,8,combined,1,1,0.5,0.7828001380595401,0.8295063517021269,0.8891806722689075
2024-06-01,0.7556942080736905,0.7008471302131443,8,combined,1,1,0.5,0.9302799289428624,0.9050564834707426,0.9711134453781513
2024-07-01,0.7544646215165193,0.6908988437606042,8,combined,1,1,0.5,0.9192354566760358,0.8839441714776648,0.9690126050420168
2024-08-01,0.7675427284393249,0.7111798134855275,8,combined,1,1,0.5,0.9451487593384928,0.9157355187230453,0.9789915966386554
2024-09-01,0.7985431347944533,0.7321223997189025,8,combined,1,1,0.5,0.952639321856717,0.9249119874281614,0.9821428571428571
2024-10-01,0.8009686204737674,0.7345286658522246,8,combined,1,1,0.5,0.9334538477156463,0.9125197550200875,0.9763655462184874
2024-11-01,0.7778993506618662,0.7241157747816637,8,combined,1,1,0.5,0.9283026916775448,0.8980271529884148,0.9721638655462185
2024-12-01,0.7778993506618662,0.7241157747816637,8,combined,1,1,0.5,1.0,1.0,1.0
2023-01-01,0.6192831064649155,0.6968327880717273,7,combined,2,2,0.5,,,
2023-02-01,0.6192831064649155,0.6968327880717273,7,combined,2,2,0.5,1.0,1.0,1.0
2023-03-01,0.5998572997210486,0.6688183891672147,7,combined,2,2,0.5,0.8544430105891675,0.8605268901597368,0.9427521008403361
