ARI_all_supra,NMI_all_supra,ARI_Dec2024,NMI_Dec2024,K_supra,K_Dec2024,mean_switches,median_switches,share_zero_switches,share_le2_switches,mean_adjacent_ARI,mean_adjacent_NMI,seed,canonical_base_edge_sha256,keep_mask_sha256,jitter_array_sha256,perturbed_intralayer_edge_sha256,temporal_edge_sha256,final_supra_edge_weight_sha256,final_supra_graph_sha256,node_count,base_intralayer_count,retained_intralayer_count,temporal_edge_count,edge_count
0.43157389945201374,0.5974476686423786,0.6083618479601672,0.6004362542701124,13,9,2.349264705882353,2.0,0.0063025210084033615,0.7347689075630253,0.8128259520227971,0.8331422358238739,30,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,d277d945924aa58507551829355ad9ce454a3fa222eb8d01752fc5511031638f,55481523584ca574496312ec4b0111194cc7064cf4a21547007c872ff97be627,d2955072ed3e3f044edc416aba7a9812a2923108ed8ca236825d23b0e1758c74,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,5f411528289c77adbf4d5d93847251eb4518f666b243539eb3b89589fe269fe6,4c0b953e1b8ae6cff02889d6b6b75f80ce7f8a77b4e72a2b80cbc495b01be4d3,45696,283120,269156,43792,312948
0.5096243996704695,0.6478656889900303,0.6698202900054884,0.7698778908241054,9,7,1.585609243697479,2.0,0.24474789915966386,0.9028361344537815,0.8491860496554048,0.8812761999850776,31,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,a2d1f0bd2be720bac1a13d23834ea1db5ad3621634091fc296df13f117cae7fd,6f8acb166bd9721238a50ea09469e4cd4562ba2cc6590c103996b6e25adf996e,cbdce187d937ac28565d407d7a26c2e4c07a1667a35f212aa7e7c91132b3de81,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,01934c750f16392682bd3c2c53c36759d217cdcca12d22293a6f2285be057aab,794e5dcba2a68eecdbed2f132b97b72cf4e86f5284aa6e3da2cd99246d21fce9,45696,283120,268800,43792,312592
0.4551123938149192,0.49550964695335975,0.7970822638070276,0.7714673952279738,15,8,3.581932773109244,3.0,0.0010504201680672268,0.011029411764705883,0.7825626362965147,0.7784133726016023,32,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,4edb51dd1b22f2d6b5578be9527784b2d47a0d19c0b7b6aa33dda8daca047687,f7dbd33663cbfa26867ca8bdd3e6ca83eb27d2b4fbcdefe90c1d9942c80bf629,3a0b2bce4d6aa293226136c00a8524ce26b436f1bed61111b3c9576c77f1f885,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,4864940ede855f22df28170fdb154019457f5937b85020cc203e039a2e8c78b3,efc2e06e948de858df7d78b964ca838007ed757539c1b122360a27b30a79b44a,45696,283120,268754,43792,312546
0.5224770898386351,0.6580621000456736,0.4425217431827993,0.6615697231472611,13,9,1.497373949579832,1.0,0.16018907563025211,0.8209033613445378,0.8661567543408147,0.8819097637275742,33,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,0cc4abf6816e059c9657766c62beba6ffb8f2088c228b9ec62ab7a4145e7ee17,6b050a17c71fc04097d200cf9bda6478f766bb78deb406d502fc203c1286a038,f8edaa67c834691e526e77f804a86a0bb8ebfe9a8972dca5b1bd671cb4100310,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,e1c2ecce2f5538e8bb4d2893065c11a9b69152f855d5f1b3ffb553c12cd7974d,835dcac7d9548b850fbf7672e5945b019919ead5deb3754fd8c14e94c3173c83,45696,283120,268959,43792,312751
0.4428152758385452,0.6147953669760309,0.7364143150623544,0.7394730044566744,13,10,1.780987394957983,2.0,0.0976890756302521,0.8114495798319328,0.8499087967673048,0.8708728236574699,34,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,e661048f58e9a564b546ff3529672ea4f115f702a91be8526dd202c1b2266d67,b31c09d657f8bb93ac4a2e6fa33240fdbfe0e4e752305f31aba9e257f2395bc0,bf6261b659bda7119aa484c4fffb12c09bda0ff4bd9d1b9320304f5a09c95e3e,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,873c12bd54ee217902434a5435179d2e1b48ec5344195660d306063af06a9757,6a3de47e5236b4bbc326748c3aa713b5afdf531a3adc5abb5067faa00c18f8bd,45696,283120,268821,43792,312613
0.5143192020673043,0.6477708331884356,0.7718490127595243,0.7591784614449879,14,10,1.7746848739495797,2.0,0.16176470588235295,0.8361344537815126,0.8515437007617226,0.8758049711593499,35,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,97f03aeeca187c910b8518596ea424e930d6027524b494fa9a29970629ee23f0,19f0a2cb2509baedcad697c7ed9fdc63d400bb6319970abcb43981eaa3fd52e9,7b9bbe495a9341af327b09adc070cc779c3ea3f83b6fb2566c700cbc9673e3db,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,89a187ec013aeb4a5ac86e644b2a537679082ad8e3c6cab8404368ba80e9a412,a6904c09647cbcd63022b4b03f07cb4256f2c51a8538197ce20bf08ea8807adb,45696,283120,268827,43792,312619
0.5221041667266707,0.6708882976840952,0.7113517020213741,0.7600895847890161,15,10,1.8266806722689075,2.0,0.12605042016806722,0.7773109243697479,0.8431130614636224,0.8712712328773974,36,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,9a1b1722e742e214d7757d0f0b7964aa43e57d43cfc93f1dc26aec85a96091bb,4e2b948e116996c8bbef4b5e93fa9ed1f86eda95789a959e69985585a59ebf78,4a5443809b981c775725b964a08f2e87bb214a29af6355c5d1984dc8e3cacf8e,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,fd58c02e5f2d2d439ee38a78b8f8b1e968ebca342837ff914a1590368c6e5b3e,f47c24a89e2f9d0c1c9b5ad7056aaefaab70ff8f8c58285d7dfbecb686836dba,45696,283120,268903,43792,312695
0.505791025936325,0.6210357568172787,0.6601046157977642,0.6751161484206742,14,10,2.2153361344537816,2.0,0.007878151260504201,0.8135504201680672,0.8339406610341082,0.8477743629927974,37,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,314cf0e7ecd93af7f5fd846a1e8890f30b02cea3aeef29c8cc65e0347ae6c351,e45036410efe9fb9f223bd41d874adbcdd1eef42cba6797b04d8007d51690c4c,105fd53b76a772705e270b3452534838d22e6cae93d707d3e61ff041ec13f0be,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,1696eeab6829b516ca08509c49bf91ec7b7afd3b92ebea254c15536e389d796d,a1d6f965aed354b27a7df9e47d54193ff51b9e6f44a1bc84c9c9e7a3c73d68e0,45696,283120,268968,43792,312760
0.5040674211332518,0.6403318928740018,0.7904712186380781,0.7669080107074219,11,10,1.6092436974789917,2.0,0.22058823529411764,0.7977941176470589,0.8506247195162586,0.8815687109509546,38,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,84ce4d3d48302e3f7aff424ed4c46a52f6b31252a0eb8670180e866d7395b38e,f324d9117a35c45fc9e27f577f3e3c6ebb8b6ceafd8580d8c64ff8783554fe4c,d132b765dba5071496b8e28a94a3ad329a64d42118c08d25b36de73f43264241,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,837f4dcb152ef752398d06021cd1185d337b4fb8ac99d5f729ca0b0fcc61609a,7ee4155d43acc88bc68a4f309eafc3acf6dc330879b440e9db3420184eb83bf6,45696,283120,268977,43792,312769
0.5074894242887913,0.6340888514870039,0.01624400083104674,0.04921473649592971,12,9,2.0141806722689077,2.0,0.006827731092436975,0.7967436974789915,0.817514798587906,0.8437288176530578,39,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,43ded8bdf3c612eb38feeb5278615291debac6a6788c50eea2095506021438ba,bfddc9f5b1ad43bb480113287c8ec1be46413277f876e76efaac9a2a6cfdc1f9,72572c1caea01732b01b7c4f9db98029036047fd1d76022c0aaab560b2ae1386,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,2139c3c3cda59815f681b43b0e61f1eeb495c2ca240bea7ea7c2d40701292af0,9cda562e196b5f65e6473c0ab6a43267c247f9aee2c4852193f0d15a9c8f04f5,45696,283120,268698,43792,312490
0.5137458466109291,0.6494225449434989,0.7869830062931231,0.7544781680524328,11,8,1.7279411764705883,2.0,0.19380252100840337,0.7935924369747899,0.8374109545159769,0.8691078842648635,40,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,840026df9cf0f39ad06db2106bb08a629f5551aad75d17e5bfe03802e384a938,fcb8a8b175ae4b9c2ef4ec5adb9bfcff58356afcf0dda4231cf3c543c558685d,5a58371874e896342c89f447d16b7f70b95172b0512ab056bef7ebbd34955da0,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,4cf4ea5a5d043bef8c6c4bb87af21a8563d278b634eb18f154f08606e092f877,c2a3cb025e09fe2caf73937c571600a1bbeed213da10e63dd8a19513b4e3abd0,45696,283120,268887,43792,312679
0.4167704060513125,0.581594042190768,0.6582974951219251,0.6439343926636821,15,10,2.9017857142857144,3.0,0.0015756302521008404,0.3088235294117647,0.8242932433110105,0.8304454576311115,41,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,d53da040f0a270787f2b2dc69f6f1693492aecab9ca9b9fbb32079f0e4a15cd5,321c1839296a84be370f7922697809e2a7240ef995913e8032ba1e057976b102,afda3a518e6d509c4d7e2eb7d23158543548e0e6fc53213222a2357586b897a0,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,2e0ebcb286f0dae6eee429a4bc37fff1ac1fa0fe69114af84c8754bab8c7817e,3fcd6088f2f543259c3512029d421762a12d32a2a9ab1dc0c5ea029b6e0977ed,45696,283120,269208,43792,313000
0.529571210709148,0.6160310677417157,0.7434751329809243,0.7400104376168408,10,8,1.245798319327731,1.0,0.19327731092436976,0.9180672268907563,0.8910301485173583,0.890881741856973,42,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,f286346d210b5bff859f9d9c20b8bbb94e60076169f39d79f1dfe59361af88e9,84a33a2634a0867f907b39c90f2a634edec8cf22cb23e6c952487ad553ed6655,332de00b0691510696643366f81be740ba1d956a52bb80e519193994ed71c330,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,dee830fd5fb4eade04ee42137698dc9501692678b05a4d1ed790765834e58bcd,44726653ea581cc4e4fbd830a07cba5da687551261fe263d4b80f9b40440341a,45696,283120,268882,43792,312674
0.47836520384796094,0.6414319683365131,0.7287829070673103,0.748892089021821,12,9,1.5635504201680672,2.0,0.20168067226890757,0.8802521008403361,0.8546334471981034,0.8769460814481029,43,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,5cfbd03d4b89ca0f49dd0b4ad00fc93cdbe80a4bc9656283730863da3d516bed,5d9a9a2c60becbbc506ae47be9aa1ba16b50f2992ba8b9ef425c88421c84bf2b,cea69094c4b9f43390770e8f1735f1db49954a50054950b5f8b60d58dafa243a,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,5538dae4180d732fa015829efd1f6ef22f022d35d2c668104bc6b936f86d0e55,3c2718b1675872913ac1a2f3d84a3b08aac8ea35da379ca461c52dacf646faa4,45696,283120,269048,43792,312840
0.4640187173865108,0.6124528176853008,0.4648392141166829,0.6835726133414357,13,8,2.475840336134454,2.0,0.015756302521008403,0.5246848739495799,0.8111495897897381,0.8416950772750402,44,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,943fb3624f5c32be9d8f216fd35d4c5d28786b6d05ace5c7d032282a2a90d64d,5107f6fc2646e83367873a0c5608604f650871fdffe3a0eb8630a1ffe474a569,2758b2d9ef052124cbf96f80a5910d04293c2bd169b5954f8ea94efeea62b26a,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,107bb7c4ad6b0e004716be4feab9f96b54f500a21bf90786d313c52fed05c730,c19f360c85b78427a32acaa9809a7be66280676da1f29c7683d023e708b71f5f,45696,283120,268787,43792,312579
0.4985530557393424,0.6547401739931444,0.6346400993929397,0.6622438829806162,14,12,1.6008403361344539,2.0,0.25630252100840334,0.8266806722689075,0.857805959647911,0.8902845237942315,45,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,494fd4596fd2460474dd36e3e3ff56aedae2e3e7c36646cfbc3bc28df028c484,392af16776288490f64f2b9d80b26978ffe91ef47eba85c58221c1c3c0ca4ecf,ba600342526f903eb681e4db58a88ab7620816daac9dedaa21151345be914bf9,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,2a3473d407d09868ac0249dc803d1b44ff7ed88f909d6c550b4a6e8deeb78639,6517526131a6e37e067102eb7c3438d7381e96a600b1abc7015431de37bec9b1,45696,283120,269024,43792,312816
0.38013353351929374,0.5153380038074219,0.5534045823757064,0.7004862573486936,14,8,2.3114495798319328,2.0,0.0,0.7710084033613446,0.8348367395969012,0.8236144520403752,46,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,fcc73a7fa1a818d33bb9a33ca7531e709f706af8a1d65df7e7bf4e89da0fe7d1,1edf6bd8ba4be6114dc0c0c6d654dbb66c8fde6b14557cb9a6d035fd6c6c6858,c9066058270369717e1ebabe80fc209d778562c07797598fd5765b5cd8476fbb,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,671e8889b76db983a004b1cabc9e8f219cffeff058f665e39bf65cd1b9858f18,3503e8b2fd75d283954140d5c00b077d67fbc17677e30adf7b0ac40d1a0df338,45696,283120,269009,43792,312801
0.27620602128236005,0.49433993727406494,0.7513852784156747,0.7204723060305619,15,8,3.7300420168067228,4.0,0.0005252100840336134,0.015756302521008403,0.7653964040270714,0.7675138996835489,47,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,4f1c85e15dbfa0d70375436547dac118b1b269452c9e1f06422427eea5e2fdfd,524e7a0d74650bc99d6010ba16ad288ef315b9b51ac1bb2c762f99322f5249cb,aead2e01cdc9bd0e1d36858de9746d55934a95f116caa51aab1fa868ae1525fd,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,8fff4926da41587613612871dd12ee84a0cee745d2b41edb025ad18b6654f0aa,e6e539b6d016787ead494e99dc9ec38e7722ac1c698660200a37ed1bc9bd284e,45696,283120,269060,43792,312852
0.49015886862941405,0.6038659321294881,0.7277879199446362,0.6904168411959084,11,9,1.8088235294117647,2.0,0.0898109243697479,0.7710084033613446,0.8463337778318833,0.8713789137012896,48,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,34bba57877b6eaf74909fc0fe7983e10f954269b149804b09d6b3aa24873e16e,947cf6e09dec5837af979caf21e6b66c51f75461ccb433739a29ef0b70cc325e,02eafcd334d2d1a81ba3748e9196ee0bb405d638f14dac3c150fec5a86179441,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,6d255a6763b0db61bf8d5517eee12bd2245dc642f617c2d2c88db5646023a513,a66b75347c4ce1ba0cedf47ff325694b12a5288d370382d5b5c2e9c1a9e58b6f,45696,283120,268850,43792,312642
0.6061198948495091,0.6649653384602525,0.8354636414807036,0.7892023538039961,11,9,1.2347689075630253,1.0,0.20903361344537816,0.8918067226890757,0.8930166897839291,0.8981917900993764,49,132d7a6b7c163ea04d69bc93df184b89b97e9d46495939d582b679cf227e9087,c18e9e57abe008e2c0c1d01ed414cd2b4581e2f7b681b199e6d3ada5e1a00f74,919f9dcaa52cc034bc7559708f507ac2b54f2940a4ecc348bb335a946ace537c,190d5abfc59469c23c7657fb9107cb80373dfdd38ffb4a371a14c393cdb7b4d9,a4970bcc696bae2fa02cbfbffe182a9908f3d72a974b2a29ab7b8f07bac03de1,238ba385b9b95f009314dad624657c8690edd65b276c23cb1ed4d3ab0a6950e1,c3ec7a6f1f95aab29fed4aaccf41df11c904d0983ee6faa5bff42bdcd19f76ed,45696,283120,268913,43792,312705
