month,ARI,NMI,K,seed,adjacent_ARI,adjacent_NMI,same_label_share
2024-03-01,0.34723021885822153,0.5690175682896821,12,2,0.6364147132703174,0.7855508935573683,0.7883403361344538
2024-04-01,0.3001936743016273,0.531683655832868,13,2,0.6211206735134885,0.7648073967443475,0.7935924369747899
2024-05-01,0.3710313935917261,0.5591137135498001,13,2,0.7881797057073897,0.8165960046050177,0.8792016806722689
2024-06-01,0.3800748068659226,0.5960522802307774,11,2,0.9131436015896109,0.8933890744664441,0.9590336134453782
2024-07-01,0.3941515003463297,0.6221381735661285,11,2,0.9362172712593326,0.9135039187458805,0.9716386554621849
2024-08-01,0.4035518036279224,0.6289446869349864,11,2,0.9307496543239008,0.9218656457035708,0.9742647058823529
2024-09-01,0.4078647657920538,0.6396694531157111,11,2,0.9212037346421568,0.9045976066141627,0.9690126050420168
2024-10-01,0.4213104885447782,0.640683685323027,11,2,0.93627611613401,0.9140372892830505,0.9721638655462185
2024-11-01,0.4446128215330966,0.650164492206792,11,2,0.8831537434350508,0.877640127915535,0.9564075630252101
2024-12-01,0.4446128215330966,0.650164492206792,11,2,1.0,1.0,1.0
2023-01-01,0.6214983920446799,0.7172419524388689,6,3,,,
2023-02-01,0.6214983920446799,0.7172419524388689,6,3,1.0,1.0,1.0
2023-03-01,0.6428130257720838,0.7087281427668162,6,3,0.9291666007429613,0.8985507727858792,0.9705882352941176
2023-04-01,0.6719784843647116,0.7013151446851449,6,3,0.9198629552119106,0.891673858055042,0.9679621848739496
2023-05-01,0.6831703022978248,0.6871024991261461,7,3,0.8828492218842512,0.8663759830718459,0.9537815126050421
2023-06-01,0.6659194220331818,0.6768738680399479,7,3,0.9138762197887554,0.9013958793216681,0.9600840336134454
2023-07-01,0.632026905935567,0.6794650247512081,7,3,0.9117627893871982,0.8888872138689035,0.9564075630252101
2023-08-01,0.5562293247395137,0.664739077421064,7,3,0.8706127707754526,0.8668815244231146,0.9406512605042017
2023-09-01,0.531738402492983,0.6664351744368455,7,3,0.8613554952746112,0.8700475910851263,0.9438025210084033
2023-10-01,0.5246035419428628,0.6719991147048133,7,3,0.9154615088321213,0.8984650797022383,0.9621848739495799
2023-11-01,0.4853082436843672,0.6547398328982597,7,3,0.9331971374182417,0.9120061754282068,0.9695378151260504
2023-12-01,0.4337110850547399,0.634417867447205,7,3,0.9077148403125648,0.9025520732121363,0.9616596638655462
2024-01-01,0.3616213102606498,0.5940939258310715,9,3,0.8650893512266992,0.882244627309489,0.9432773109243697
2024-02-01,0.3528269684518804,0.5758992619455887,9,3,0.8661586737322042,0.8993774170530245,0.9396008403361344
2024-03-01,0.34418733828221837,0.570690196721798,9,3,0.7573655456663607,0.8361327664244131,0.8644957983193278
2024-04-01,0.41644215110988575,0.590069575688673,11,3,0.7576037991299958,0.8258803010779394,0.8287815126050421
2024-05-01,0.4081702029723378,0.5879985284572858,12,3,0.9866454355783584,0.9724345531767247,0.9868697478991597
2024-06-01,0.024521655791145413,0.07860657123800797,12,3,0.02170111498481064,0.13113990063389916,0.3004201680672269
2024-07-01,0.6944914870284282,0.6363943220691157,11,3,0.043666200988130136,0.17805507999566342,0.0430672268907563
2024-08-01,0.6845827611451756,0.649846732348773,10,3,0.9867389733637818,0.9713770637591952,0.993172268907563
2024-09-01,0.6872445614292517,0.6696734768069087,9,3,0.9654236662952813,0.9350827517390372,0.9858193277310925
2024-10-01,0.6780240450763488,0.6721014892468129,8,3,0.9809902503451564,0.9637263892046971,0.9936974789915967
2024-11-01,0.6723129000646803,0.6781351627354104,8,3,0.9802907787468101,0.9607903201880046,0.993172268907563
2024-12-01,0.6723129000646803,0.6781351627354104,8,3,1.0,1.0,1.0
2023-01-01,0.22191007304982643,0.4226320395759492,5,4,,,
2023-02-01,0.22191007304982643,0.4226320395759492,5,4,1.0,1.0,1.0
2023-03-01,0.2204184439003643,0.4140026542040782,6,4,0.9919952331853676,0.9815506887434439,0.9978991596638656
2023-04-01,0.0015877615805030606,0.01301205645366908,8,4,0.02396615660687143,0.06146976968594835,0.805672268907563
2023-05-01,0.0013208775343910963,0.020096906679551912,8,4,0.6207466185473528,0.5951517729078454,0.9900210084033614
2023-06-01,0.5224032216951624,0.6419820731501558,10,4,0.004668256974397125,0.053486220522262935,0.01838235294117647
2023-07-01,0.5097491376999703,0.652056564369122,10,4,1.0,1.0,1.0
2023-08-01,0.48018890424353095,0.6455370807510796,8,4,0.8871564624740405,0.8937897794307375,0.9585084033613446
2023-09-01,0.48295521781986983,0.6453964536969073,9,4,0.9310887800903402,0.9197835910584178,0.9737394957983193
2023-10-01,0.48172101944318385,0.6457861084749763,9,4,0.9355106634283223,0.9180923342550615,0.9747899159663865
2023-11-01,0.47728549215866656,0.6342022730922373,9,4,0.924621383709832,0.905200099199226,0.9705882352941176
2023-12-01,0.4620892423149252,0.6177509986508541,9,4,0.91980272594814,0.9013913176734691,0.9663865546218487
2024-01-01,0.42780392066844164,0.6191711102310355,9,4,0.908344065189599,0.8788545389852402,0.9411764705882353
2024-02-01,0.4185445762842522,0.6070908118556682,9,4,0.8825860161216117,0.8636965228991147,0.9217436974789915
2024-03-01,0.39896290553961533,0.6205558235665126,9,4,0.7857429628174335,0.8317326397071916,0.8881302521008403
2024-04-01,0.38334569355857395,0.5960479918522816,11,4,0.7113492712145507,0.8097351343299514,0.8776260504201681
2024-05-01,0.3998599052935675,0.5849489110481216,11,4,0.5941986282504049,0.7588405936005265,0.8350840336134454
2024-06-01,0.5858699530741985,0.6330670947277816,11,4,0.6242781458712083,0.7521225084778949,0.8245798319327731
2024-07-01,0.5947272765071153,0.6468750819481758,11,4,0.9773278138534398,0.9512222292591974,0.9847689075630253
2024-08-01,0.039502895529859326,0.14041174938224069,11,4,0.13358345320851947,0.27608528600434695,0.6906512605042017
2024-09-01,0.6889914091415009,0.6781901627982935,10,4,0.06318048150930325,0.21057650056380622,0.06039915966386555
2024-10-01,0.6815148413921402,0.6796618033186053,10,4,0.9772566490696298,0.9644372065945394,0.9889705882352942
2024-11-01,0.67786827634039,0.6758142913608383,9,4,0.9722021662504087,0.9508755034724656,0.9900210084033614
2024-12-01,0.67786827634039,0.6758142913608383,9,4,1.0,1.0,1.0
2023-01-01,0.5764495168372435,0.6514898553784515,6,5,,,
2023-02-01,0.5764495168372435,0.6514898553784515,6,5,1.0,1.0,1.0
2023-03-01,0.5482752150876363,0.630425844756816,6,5,0.8906231932353331,0.8773180533845768,0.9590336134453782
2023-04-01,0.5175630233586818,0.6195624044439564,7,5,0.9207127438824337,0.9037275679751681,0.970063025210084
2023-05-01,0.5076388710716438,0.6055224820112938,7,5,0.8904466401499685,0.8835282296672183,0.9590336134453782
2023-06-01,0.5060493584780468,0.6226568785518504,9,5,0.931434380223562,0.9098810841858928,0.9711134453781513
2023-07-01,0.4773288269143201,0.6314117136304994,9,5,0.9065633042520171,0.8971564286490012,0.960609243697479
2023-08-01,0.43296393661989596,0.6284567428287297,10,5,0.8396510949802745,0.8701423328883128,0.9311974789915967
2023-09-01,0.4606147348951808,0.6363868846589618,10,5,0.7706626428202978,0.8509537559885871,0.8965336134453782
2023-10-01,0.5527523645636856,0.6603196274250561,11,5,0.7652179089682912,0.8476084149084773,0.8986344537815126
2023-11-01,0.5600789682732695,0.6654805503822993,11,5,0.8101686706611195,0.8545621134786208,0.9217436974789915
2023-12-01,0.49110939096182504,0.6375181601556624,14,5,0.9861891014211317,0.97807137162493,0.990546218487395
2024-01-01,0.0037959352270145763,0.0766061012115268,13,5,0.019733822276741655,0.13220600517247244,0.28991596638655465
2024-02-01,0.4233796441829964,0.6004417992754026,13,5,0.040617602280835975,0.15172967937873116,0.06460084033613446
2024-03-01,0.5143492120494555,0.6268963743779392,12,5,0.968400407042197,0.9591063979261788,0.9821428571428571
2024-04-01,0.7067062534394071,0.6915934185498038,11,5,0.9039829459258953,0.8570773567230184,0.9448529411764706
2024-05-01,0.8357459080715002,0.7279318703929569,9,5,0.9447549929256998,0.8965542509845641,0.967436974789916
2024-06-01,0.8386790436535834,0.7348981858622722,9,5,0.9549006543422291,0.9294966014094832,0.9805672268907563
2024-07-01,0.8331022641297521,0.7481238627440242,9,5,0.9639927663567007,0.9413864587103669,0.9842436974789915
2024-08-01,0.8208004399708347,0.7506533335928894,9,5,0.9548934576467728,0.9369460417461375,0.9816176470588235
2024-09-01,0.8335985709372815,0.7653745867129716,9,5,0.9252552349910731,0.9016470565232358,0.9695378151260504
2024-10-01,0.825221729701696,0.768238807409929,9,5,0.9618279929653942,0.9397179786275681,0.9842436974789915
2024-11-01,0.8271540675576458,0.7782616644531869,9,5,0.9598262304681918,0.9346176715654072,0.9826680672268907
2024-12-01,0.8271540675576458,0.7782616644531869,9,5,1.0,1.0,1.0
2023-01-01,0.5909888413229223,0.6970895264398501,7,6,,,
2023-02-01,0.5909888413229223,0.6970895264398501,7,6,1.0,1.0,1.0
2023-03-01,0.5880403443732193,0.6847586386284727,7,6,0.9489578393891351,0.9216039729880899,0.9805672268907563
2023-04-01,0.6082544326643314,0.6898745304122734,7,6,0.9564867370838206,0.9280162939967537,0.9821428571428571
2023-05-01,0.6162248955343802,0.6811559968441909,7,6,0.9506895713367253,0.9172205040474147,0.9747899159663865
2023-06-01,0.6026598843204238,0.6760941200709659,7,6,0.9453847938971843,0.9071117509611156,0.9705882352941176
2023-07-01,0.5518066879103022,0.6455218251919862,7,6,0.9301762999542162,0.9050173503434177,0.9637605042016807
2023-08-01,0.4922224170370258,0.6183395026365317,10,6,0.8817140778281872,0.8881695560590863,0.9438025210084033
2023-09-01,0.48585323250263956,0.6302567353543759,10,6,0.8316679769676133,0.8521234697603508,0.9238445378151261
2023-10-01,0.487025714412778,0.6455373411785806,10,6,0.7757735793010399,0.8127938082858228,0.8823529411764706
2023-11-01,0.420768945007321,0.6251979956147006,10,6,0.7038921676066047,0.8042435121100439,0.8476890756302521
2023-12-01,0.37413546917960905,0.601853919960355,10,6,0.721094875119139,0.8181659173648245,0.8387605042016807
2024-01-01,0.36366302364711817,0.59041593812825,10,6,0.7584708253916544,0.8224055392813435,0.8550420168067226
2024-02-01,0.38228097877079265,0.605525689695562,10,6,0.8420752336820723,0.8739687162892794,0.9159663865546218
2024-03-01,0.4612390576403415,0.6324217045132821,9,6,0.8670847073570543,0.87795759025335,0.9464285714285714
2024-04-01,0.5603501002278468,0.6608106891777478,8,6,0.8388998774956765,0.8572335220857709,0.9338235294117647
2024-05-01,0.6041616716663097,0.6634590262330272,8,6,0.830541097871293,0.8452484795358908,0.9233193277310925
2024-06-01,0.6714255581087654,0.6753652605778011,8,6,0.8427728420565704,0.850557201865171,0.9233193277310925
2024-07-01,0.7368046571758717,0.7021766748288679,8,6,0.9076894136921364,0.893636178332813,0.9527310924369747
2024-08-01,0.7884546582465417,0.7419917829094846,8,6,0.9325794457148716,0.8902000643480744,0.9611344537815126
2024-09-01,0.8247263876563152,0.7649114294032046,8,6,0.9408554946045224,0.8959507329747669,0.9679621848739496
2024-10-01,0.8341285770396318,0.7692201248224358,8,6,0.9633333169806235,0.9263817955355659,0.9810924369747899
2024-11-01,0.8474367722210399,0.7860843658039304,8,6,0.9390663049578156,0.9030072447971114,0.9726890756302521
2024-12-01,0.8474367722210399,0.7860843658039304,8,6,1.0,1.0,1.0
2023-01-01,0.6512112081876398,0.7416495887625636,6,7,,,
2023-02-01,0.6512112081876398,0.7416495887625636,6,7,1.0,1.0,1.0
2023-03-01,0.650295774658791,0.7181917203710239,6,7,0.9266646833420652,0.8904002833532052,0.9684873949579832
2023-04-01,0.6920505137429791,0.7387169468262352,7,7,0.956371024046505,0.9336633081630625,0.9831932773109243
2023-05-01,0.6959400231731593,0.7400496220741913,8,7,0.9363523605948638,0.9146827628521744,0.976890756302521
2023-06-01,0.6758226791090242,0.7287436446129527,8,7,0.9401543685873336,0.9143042106302776,0.9726890756302521
2023-07-01,0.6125986592636499,0.7031982697862036,9,7,0.9137033161350188,0.8973386871457906,0.9590336134453782
2023-08-01,0.514500086216158,0.6695592445771391,9,7,0.8047906131184515,0.8398927170786976,0.9065126050420168
2023-09-01,0.46993315202617575,0.6525018729080866,9,7,0.6866368402310175,0.8074535914968863,0.854516806722689
2023-10-01,0.4959782552521571,0.6499167450849276,11,7,0.6531880183154749,0.8048606303351317,0.8256302521008403
2023-11-01,0.5077779269316028,0.671660690417261,11,7,0.7664631556469161,0.8290722071340744,0.8776260504201681
2023-12-01,0.4449977410258773,0.6530031089586985,11,7,0.851522277902876,0.8637583952123459,0.9206932773109243
2024-01-01,0.3925339875879911,0.6276734371641272,11,7,0.8029299996329885,0.838269604917308,0.9028361344537815
2024-02-01,0.4019088399188584,0.6337177205464054,10,7,0.7772022963844761,0.8405775440907072,0.9023109243697479
2024-03-01,0.41854885270370956,0.619972520629985,10,7,0.8109212041846114,0.8622599795034297,0.9185924369747899
2024-04-01,0.4008624500121852,0.603884669952276,11,7,0.8444325379090704,0.8663074060253645,0.9222689075630253
2024-05-01,0.3665293873187307,0.5983317333992021,11,7,0.8492776283554353,0.8657223246466462,0.9185924369747899
2024-06-01,0.3468488437659795,0.6139291201138005,11,7,0.8615343908862941,0.8641004368426791,0.9254201680672269
2024-07-01,0.31600850216516696,0.6215931049943207,11,7,0.805764148829863,0.8393628144757339,0.8849789915966386
2024-08-01,0.40178846319303263,0.6467100817089726,11,7,0.7321183783071115,0.8332435973066472,0.8623949579831933
2024-09-01,0.5767257314160948,0.7143405564082189,10,7,0.7230247002080892,0.8255888384269519,0.8786764705882353
2024-10-01,0.673282908914214,0.7412256676693241,10,7,0.8332060272541436,0.868157304869866,0.9348739495798319
2024-11-01,0.7720521190389014,0.7756241669987575,9,7,0.8515643543267872,0.8784726715596822,0.9417016806722689
2024-12-01,0.7720521190389014,0.7756241669987575,9,7,1.0,1.0,1.0
2023-01-01,0.6380581790942571,0.7084746692002997,7,8,,,
2023-02-01,0.6380581790942571,0.7084746692002997,7,8,1.0,1.0,1.0
2023-03-01,0.6040171906808219,0.682285800679823,7,8,0.9178725855358866,0.8762374466951998,0.9590336134453782
2023-04-01,0.6057381464788106,0.687322407634948,7,8,0.9288979336412212,0.9127967101172682,0.9711134453781513
2023-05-01,0.5911880294000721,0.69342973119887,8,8,0.9069644189108604,0.8880160010702802,0.960609243697479
2023-06-01,0.5462215802465742,0.6853011335128438,8,8,0.9060183710890436,0.9019122801095638,0.9632352941176471
2023-07-01,0.4752629562905525,0.6734563863104028,8,8,0.8593685519659165,0.8839525519036424,0.9401260504201681
2023-08-01,0.45478404360758723,0.6672759229502213,8,8,0.7875755435642648,0.8480587687116563,0.904936974789916
2023-09-01,0.5490295275542045,0.6979938878619266,9,8,0.7868757160110398,0.8553870348965118,0.9107142857142857
2023-10-01,0.6410857851038374,0.7257508736415055,9,8,0.7950256583740433,0.8427286498071672,0.9159663865546218
2023-11-01,0.5885809826501053,0.6944898878156051,9,8,0.8759829805277894,0.8867708767784537,0.9427521008403361
2023-12-01,0.4838587384642899,0.6581843149988555,9,8,0.8462255055562505,0.8572998214865912,0.9107142857142857
2024-01-01,0.4274411829074732,0.636361247616979,9,8,0.8216235668780264,0.8378276805282303,0.8933823529411765
2024-02-01,0.45930662387295346,0.63605340583292,10,8,0.8596883442109289,0.8608778275599976,0.9196428571428571
2024-03-01,0.47102258081332476,0.6292320656610957,10,8,0.8513962098061801,0.8520044865459198,0.9180672268907563
2024-04-01,0.37516172853032337,0.5934658332335074,9,8,0.8360254049073602,0.8406420076757373,0.8949579831932774
2024-05-01,0.3469062185082501,0.5924267040506149,9,8,0.7934887430465238,0.8348611350174554,0.8939075630252101
2024-06-01,0.3989078065251517,0.6031903199577795,9,8,0.6197358014715442,0.7733878507103389,0.8240546218487395
2024-07-01,0.5603014965712879,0.6560004550133969,9,8,0.6824033342634935,0.7930725775567447,0.8440126050420168
2024-08-01,0.6274665144259263,0.6988291879489736,9,8,0.8837947108978683,0.8891404624022331,0.9480042016806722
2024-09-01,0.6503002734015663,0.726096114584357,9,8,0.9311658899188753,0.9206017670657569,0.9732142857142857
2024-10-01,0.6401883929378593,0.7301828190962889,9,8,0.9638726754904222,0.9348954914216565,0.9816176470588235
2024-11-01,0.6270827496836099,0.7161506088287314,9,8,0.9460784387867586,0.9211951587030914,0.9763655462184874
2024-12-01,0.6270827496836099,0.7161506088287314,9,8,1.0,1.0,1.0
2023-01-01,0.5297599527831593,0.7055624646125883,8,9,,,
2023-02-01,0.5297599527831593,0.7055624646125883,8,9,1.0,1.0,1.0
2023-03-01,0.5254353933603001,0.6922280786470093,8,9,0.8751690767940131,0.8647366671260375,0.9511554621848739
2023-04-01,0.5181287889729934,0.6820536763293549,8,9,0.8478635423249584,0.8421869357668447,0.9396008403361344
2023-05-01,0.49300655030095014,0.6732123103526362,8,9,0.870490880964229,0.8610622091890077,0.9396008403361344
2023-06-01,0.45447077015877824,0.6824479410254836,8,9,0.8188248722842681,0.8661330881867374,0.9222689075630253
2023-07-01,0.4807073339063794,0.7010751930876341,9,9,0.8032987387964493,0.8766420315286687,0.9196428571428571
2023-08-01,0.5663361271725245,0.715365539825937,9,9,0.7892181180360628,0.8503110464703003,0.9154411764705882
2023-09-01,0.624300092460791,0.7139424243782444,10,9,0.7900498423637056,0.8586939027025308,0.907563025210084
2023-10-01,0.6340143821541488,0.7086335544403927,11,9,0.8216810376485879,0.8384813403277186,0.8970588235294118
2023-11-01,0.5872605053056937,0.7011008141705153,11,9,0.8553472011687003,0.8592153536578317,0.9065126050420168
2023-12-01,0.4955139769015845,0.6705717352675987,11,9,0.8567489277446765,0.8607530257967966,0.8881302521008403
2024-01-01,0.4311637475242428,0.6387151205096679,11,9,0.7743352869682762,0.8411361275941772,0.8581932773109243
2024-02-01,0.4106603727847151,0.6263651790200475,11,9,0.6272670468200193,0.8069497443565596,0.8140756302521008
2024-03-01,0.5254653222101291,0.6736576389138547,9,9,0.6487778557831329,0.7946304101432685,0.8261554621848739
2024-04-01,0.6715948989228709,0.6994224623994009,9,9,0.837282849762663,0.8474306006767374,0.9164915966386554
2024-05-01,0.7856173589870787,0.7444756791701048,10,9,0.8858993782330862,0.8618493651090605,0.9453781512605042
2024-06-01,0.8248413895806713,0.7659432047218562,10,9,0.9207534595142598,0.8877095414451401,0.957983193277311
2024-07-01,0.8230352006794475,0.7734685483068113,10,9,0.9554700773899718,0.9292265415008416,0.9805672268907563
2024-08-01,0.833413441313855,0.7982327515022464,8,9,0.9564757143457124,0.9297606925347727,0.9810924369747899
2024-09-01,0.8416741665422254,0.8097943025260588,8,9,0.9561589846347438,0.9319136039414037,0.9826680672268907
2024-10-01,0.8485908761908899,0.8204704068574951,8,9,0.9576068256970369,0.9355906852216196,0.9831932773109243
2024-11-01,0.848392483085165,0.8208601764059659,8,9,0.95977667005125,0.9324276308933708,0.9831932773109243
2024-12-01,0.848392483085165,0.8208601764059659,8,9,1.0,1.0,1.0
