panel_index,municipality,profile,mean_peer_coassignment,mean_destination_precision,mean_destination_Jaccard
1096,внутригородская территория города федерального значения город Павловск,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1097,внутригородская территория города федерального значения город Петергоф,E,0.8674594594594598,0.7703819319566833,0.6828198495138702
1098,внутригородская территория города федерального значения город Пушкин,E,0.8550270270270275,0.746347584990887,0.6686759663564621
1099,внутригородская территория города федерального значения город Сестрорецк,E,0.8550270270270275,0.746347584990887,0.6686759663564621
1100,внутригородская территория города федерального значения городской округ Троицк,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1101,внутригородская территория города федерального значения городской округ Щербинка,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1102,внутригородская территория города федерального значения муниципальное образование Савелки,E,0.7659459459459461,0.6386548100278084,0.5754479848475123
1103,внутригородская территория города федерального значения муниципальный округ Автово,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1104,внутригородская территория города федерального значения муниципальный округ Адмиралтейский округ,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1105,внутригородская территория города федерального значения муниципальный округ Академический,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1106,внутригородская территория города федерального значения муниципальный округ Академическое,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1107,внутригородская территория города федерального значения муниципальный округ Алексеевский,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1108,внутригородская территория города федерального значения муниципальный округ Алтуфьевский,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1109,внутригородская территория города федерального значения муниципальный округ Аптекарский остров,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1110,внутригородская территория города федерального значения муниципальный округ Арбат,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1111,внутригородская территория города федерального значения муниципальный округ Аэропорт,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1112,внутригородская территория города федерального значения муниципальный округ Бабушкинский,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1113,внутригородская территория города федерального значения муниципальный округ Балканский,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1114,внутригородская территория города федерального значения муниципальный округ Басманный,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1115,внутригородская территория города федерального значения муниципальный округ Беговой,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1116,внутригородская территория города федерального значения муниципальный округ Бескудниковский,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1117,внутригородская территория города федерального значения муниципальный округ Бибирево,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1118,внутригородская территория города федерального значения муниципальный округ Бирюлево Восточное,E,0.840540540540541,0.7337847799422589,0.6547267981663825
1119,внутригородская территория города федерального значения муниципальный округ Бирюлево Западное,E,0.8108108108108111,0.69082261604859,0.6226143932965904
1120,внутригородская территория города федерального значения муниципальный округ Богородское,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1121,внутригородская территория города федерального значения муниципальный округ Большая Охта,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1122,внутригородская территория города федерального значения муниципальный округ Братеево,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1123,внутригородская территория города федерального значения муниципальный округ Бутырский,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1124,внутригородская территория города федерального значения муниципальный округ Васильевский,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1125,внутригородская территория города федерального значения муниципальный округ Введенский,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1126,внутригородская территория города федерального значения муниципальный округ Вешняки,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1127,внутригородская территория города федерального значения муниципальный округ Владимирский округ,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1128,внутригородская территория города федерального значения муниципальный округ Внуково,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1129,внутригородская территория города федерального значения муниципальный округ Войковский,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1130,внутригородская территория города федерального значения муниципальный округ Волковское,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1131,внутригородская территория города федерального значения муниципальный округ Восточное Дегунино,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1132,внутригородская территория города федерального значения муниципальный округ Восточное Измайлово,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1133,внутригородская территория города федерального значения муниципальный округ Восточный,E,0.8108108108108111,0.69082261604859,0.6226143932965904
1134,внутригородская территория города федерального значения муниципальный округ Выхино-Жулебино,E,0.8598918918918921,0.7470978384278562,0.6702924568835803
1135,внутригородская территория города федерального значения муниципальный округ Гавань,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1136,внутригородская территория города федерального значения муниципальный округ Гагаринский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1137,внутригородская территория города федерального значения муниципальный округ Гагаринское,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1138,внутригородская территория города федерального значения муниципальный округ Георгиевский,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1139,внутригородская территория города федерального значения муниципальный округ Головинский,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1140,внутригородская территория города федерального значения муниципальный округ Гольяново,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1141,внутригородская территория города федерального значения муниципальный округ Горелово,E,0.8438918918918924,0.7379065804718263,0.6579449675817349
1142,внутригородская территория города федерального значения муниципальный округ Гражданка,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1143,внутригородская территория города федерального значения муниципальный округ Даниловский,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1144,внутригородская территория города федерального значения муниципальный округ Дачное,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1145,внутригородская территория города федерального значения муниципальный округ Дворцовый округ,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1146,внутригородская территория города федерального значения муниципальный округ Дмитровский,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1147,внутригородская территория города федерального значения муниципальный округ Донской,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1148,внутригородская территория города федерального значения муниципальный округ Дорогомилово,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1149,внутригородская территория города федерального значения муниципальный округ Екатерингофский,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1150,внутригородская территория города федерального значения муниципальный округ Замоскворечье,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1151,внутригородская территория города федерального значения муниципальный округ Западное Дегунино,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1152,внутригородская территория города федерального значения муниципальный округ Звездное,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1153,внутригородская территория города федерального значения муниципальный округ Зюзино,B,0.930103092783505,0.5612656910676936,0.5567695596945827
1154,внутригородская территория города федерального значения муниципальный округ Зябликово,E,0.8598918918918921,0.7470978384278562,0.6702924568835803
1155,внутригородская территория города федерального значения муниципальный округ Ивановский,E,0.6145945945945946,0.4930551765910651,0.424210833371834
1156,внутригородская территория города федерального значения муниципальный округ Ивановское,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1157,внутригородская территория города федерального значения муниципальный округ Измайлово,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1158,внутригородская территория города федерального значения муниципальный округ Измайловское,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1159,внутригородская территория города федерального значения муниципальный округ Капотня,E,0.6992432432432435,0.6029887709324249,0.5387094314245912
1160,внутригородская территория города федерального значения муниципальный округ Княжево,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1161,внутригородская территория города федерального значения муниципальный округ Коломна,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1162,внутригородская территория города федерального значения муниципальный округ Коломяги,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1163,внутригородская территория города федерального значения муниципальный округ Комендантский аэродром,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1164,внутригородская территория города федерального значения муниципальный округ Константиновское,E,0.8674594594594598,0.7703819319566833,0.6828198495138702
1165,внутригородская территория города федерального значения муниципальный округ Коньково,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1166,внутригородская территория города федерального значения муниципальный округ Коптево,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1167,внутригородская территория города федерального значения муниципальный округ Косино-Ухтомский,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1168,внутригородская территория города федерального значения муниципальный округ Котловка,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1169,внутригородская территория города федерального значения муниципальный округ Красненькая речка,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1170,внутригородская территория города федерального значения муниципальный округ Красносельский,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1171,внутригородская территория города федерального значения муниципальный округ Кронверкское,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1172,внутригородская территория города федерального значения муниципальный округ Крылатское,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1173,внутригородская территория города федерального значения муниципальный округ Крюково,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1174,внутригородская территория города федерального значения муниципальный округ Кузьминки,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1175,внутригородская территория города федерального значения муниципальный округ Кунцево,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1176,внутригородская территория города федерального значения муниципальный округ Купчино,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1177,внутригородская территория города федерального значения муниципальный округ Куркино,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1178,внутригородская территория города федерального значения муниципальный округ Ланское,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1179,внутригородская территория города федерального значения муниципальный округ Лахта-Ольгино,E,0.8658378378378382,0.752863012867464,0.6758271252928965
1180,внутригородская территория города федерального значения муниципальный округ Левобережный,B,0.9717525773195875,0.6145776954211675,0.6014871788855479
1181,внутригородская территория города федерального значения муниципальный округ Лефортово,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1182,внутригородская территория города федерального значения муниципальный округ Лианозово,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1183,внутригородская территория города федерального значения муниципальный округ Лиговка-Ямская,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1184,внутригородская территория города федерального значения муниципальный округ Литейный округ,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1185,внутригородская территория города федерального значения муниципальный округ Ломоносовский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1186,внутригородская территория города федерального значения муниципальный округ Лосиноостровский,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1187,внутригородская территория города федерального значения муниципальный округ Люблино,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1188,внутригородская территория города федерального значения муниципальный округ Малая Охта,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1189,внутригородская территория города федерального значения муниципальный округ Марфино,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1190,внутригородская территория города федерального значения муниципальный округ Марьина роща,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1191,внутригородская территория города федерального значения муниципальный округ Марьино,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1192,внутригородская территория города федерального значения муниципальный округ Матушкино,E,0.8530810810810816,0.7301457941295706,0.6602941011608359
1193,внутригородская территория города федерального значения муниципальный округ Метрогородок,E,0.8524324324324328,0.7496045329359871,0.6668224688352946
1194,внутригородская территория города федерального значения муниципальный округ Мещанский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1195,внутригородская территория города федерального значения муниципальный округ Митино,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1196,внутригородская территория города федерального значения муниципальный округ Можайский,B,0.9564948453608246,0.5832175120962052,0.5804011704330789
1197,внутригородская территория города федерального значения муниципальный округ Молжаниновский,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1198,внутригородская территория города федерального значения муниципальный округ Морские ворота,D,0.48,0.2542534377442409,0.23201651681173932
1199,внутригородская территория города федерального значения муниципальный округ Морской,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1200,внутригородская территория города федерального значения муниципальный округ Москворечье-Сабурово,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1201,внутригородская территория города федерального значения муниципальный округ Московская застава,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1202,внутригородская территория города федерального значения муниципальный округ Нагатино-Садовники,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1203,внутригородская территория города федерального значения муниципальный округ Нагатинский затон,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1204,внутригородская территория города федерального значения муниципальный округ Нагорный,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1205,внутригородская территория города федерального значения муниципальный округ Нарвский округ,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1206,внутригородская территория города федерального значения муниципальный округ Народный,E,0.8674594594594598,0.7703819319566833,0.6828198495138702
1207,внутригородская территория города федерального значения муниципальный округ Невская застава,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1208,внутригородская территория города федерального значения муниципальный округ Невский округ,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1209,внутригородская территория города федерального значения муниципальный округ Некрасовка,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1210,внутригородская территория города федерального значения муниципальный округ Нижегородский,E,0.8485405405405407,0.7282570478676061,0.6557153910576982
1211,внутригородская территория города федерального значения муниципальный округ Ново-Переделкино,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1212,внутригородская территория города федерального значения муниципальный округ Новогиреево,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1213,внутригородская территория города федерального значения муниципальный округ Новоизмайловское,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1214,внутригородская территория города федерального значения муниципальный округ Новокосино,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1215,внутригородская территория города федерального значения муниципальный округ Обручевский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1216,внутригородская территория города федерального значения муниципальный округ Обуховский,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1217,внутригородская территория города федерального значения муниципальный округ Озеро Долгое,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1218,внутригородская территория города федерального значения муниципальный округ Оккервиль,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1219,внутригородская территория города федерального значения муниципальный округ Орехово-Борисово Северное,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1220,внутригородская территория города федерального значения муниципальный округ Орехово-Борисово Южное,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1221,внутригородская территория города федерального значения муниципальный округ Останкинский,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1222,внутригородская территория города федерального значения муниципальный округ Остров Декабристов,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1223,внутригородская территория города федерального значения муниципальный округ Отрадное,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1224,внутригородская территория города федерального значения муниципальный округ Очаково-Матвеевское,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1225,внутригородская территория города федерального значения муниципальный округ Перово,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1226,внутригородская территория города федерального значения муниципальный округ Печатники,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1227,внутригородская территория города федерального значения муниципальный округ Пискаревка,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1228,внутригородская территория города федерального значения муниципальный округ Покровское-Стрешнево,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1229,внутригородская территория города федерального значения муниципальный округ Полюстрово,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1230,внутригородская территория города федерального значения муниципальный округ Пороховые,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1231,внутригородская территория города федерального значения муниципальный округ Посадский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1232,внутригородская территория города федерального значения муниципальный округ Правобережный,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1233,внутригородская территория города федерального значения муниципальный округ Преображенское,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1234,внутригородская территория города федерального значения муниципальный округ Пресненский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1235,внутригородская территория города федерального значения муниципальный округ Прометей,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1236,внутригородская территория города федерального значения муниципальный округ Проспект Вернадского,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1237,внутригородская территория города федерального значения муниципальный округ Пулковский меридиан,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1238,внутригородская территория города федерального значения муниципальный округ Раменки,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1239,внутригородская территория города федерального значения муниципальный округ Ржевка,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1240,внутригородская территория города федерального значения муниципальный округ Ростокино,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1241,внутригородская территория города федерального значения муниципальный округ Рыбацкое,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1242,внутригородская территория города федерального значения муниципальный округ Рязанский,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1243,внутригородская территория города федерального значения муниципальный округ Савеловский,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1244,внутригородская территория города федерального значения муниципальный округ Сампсониевское,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1245,внутригородская территория города федерального значения муниципальный округ Светлановское,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1246,внутригородская территория города федерального значения муниципальный округ Свиблово,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1247,внутригородская территория города федерального значения муниципальный округ Северное Бутово,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1248,внутригородская территория города федерального значения муниципальный округ Северное Измайлово,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1249,внутригородская территория города федерального значения муниципальный округ Северное Медведково,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1250,внутригородская территория города федерального значения муниципальный округ Северное Тушино,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1251,внутригородская территория города федерального значения муниципальный округ Семеновский,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1252,внутригородская территория города федерального значения муниципальный округ Сенной округ,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1253,внутригородская территория города федерального значения муниципальный округ Сергиевское,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1254,внутригородская территория города федерального значения муниципальный округ Силино,E,0.8481081081081087,0.7217565115134029,0.6541629327822968
1255,внутригородская территория города федерального значения муниципальный округ Смольнинское,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1256,внутригородская территория города федерального значения муниципальный округ Сокол,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1257,внутригородская территория города федерального значения муниципальный округ Соколиная гора,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1258,внутригородская территория города федерального значения муниципальный округ Сокольники,B,0.9684536082474225,0.630053885897358,0.6059637408413883
1259,внутригородская территория города федерального значения муниципальный округ Солнцево,B,0.9564948453608246,0.5832175120962052,0.5804011704330789
1260,внутригородская территория города федерального значения муниципальный округ Сосновая поляна,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1261,внутригородская территория города федерального значения муниципальный округ Сосновское,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1262,внутригородская территория города федерального значения муниципальный округ Старое Крюково,E,0.8481081081081087,0.7217565115134029,0.6541629327822968
1263,внутригородская территория города федерального значения муниципальный округ Строгино,B,0.9564948453608246,0.5832175120962052,0.5804011704330789
1264,внутригородская территория города федерального значения муниципальный округ Таганский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1265,внутригородская территория города федерального значения муниципальный округ Тверской,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1266,внутригородская территория города федерального значения муниципальный округ Текстильщики,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1267,внутригородская территория города федерального значения муниципальный округ Теплый Стан,B,0.9564948453608246,0.5832175120962052,0.5804011704330789
1268,внутригородская территория города федерального значения муниципальный округ Тимирязевский,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1269,внутригородская территория города федерального значения муниципальный округ Тропарево-Никулино,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1270,внутригородская территория города федерального значения муниципальный округ Ульянка,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1271,внутригородская территория города федерального значения муниципальный округ Урицк,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1272,внутригородская территория города федерального значения муниципальный округ Филевский парк,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1273,внутригородская территория города федерального значения муниципальный округ Фили-Давыдково,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1274,внутригородская территория города федерального значения муниципальный округ Финляндский округ,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1275,внутригородская территория города федерального значения муниципальный округ Хамовники,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1276,внутригородская территория города федерального значения муниципальный округ Ховрино,B,0.9585567010309277,0.5995811484598416,0.5884486056233713
1277,внутригородская территория города федерального значения муниципальный округ Хорошево-Мневники,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1278,внутригородская территория города федерального значения муниципальный округ Хорошевский,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1279,внутригородская территория города федерального значения муниципальный округ Царицыно,E,0.8686486486486489,0.7587659036959213,0.680201913624023
1280,внутригородская территория города федерального значения муниципальный округ Черемушки,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1281,внутригородская территория города федерального значения муниципальный округ Чертаново Северное,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1282,внутригородская территория города федерального значения муниципальный округ Чертаново Центральное,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1283,внутригородская территория города федерального значения муниципальный округ Чертаново Южное,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1284,внутригородская территория города федерального значения муниципальный округ Чкаловское,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1285,внутригородская территория города федерального значения муниципальный округ Шувалово-Озерки,E,0.5985945945945946,0.4781691268673082,0.40935403672058923
1286,внутригородская территория города федерального значения муниципальный округ Щукино,B,0.9606185567010308,0.6446138858973579,0.6072290469638373
1287,внутригородская территория города федерального значения муниципальный округ Юго-Запад,E,0.8720000000000003,0.7628877042254888,0.6834200830393755
1288,внутригородская территория города федерального значения муниципальный округ Южно-Приморский,B,0.9696907216494844,0.5982140590575311,0.5934397436952555
1289,внутригородская территория города федерального значения муниципальный округ Южное Бутово,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
